SARNA.NET PATH	PLANET NAME	COORDINATES	3025 AFFILIATION
/wiki/L%C3%BCbeck	Lübeck	-695.15:811.75	?
/wiki/Ma%27anshan	Ma'anshan	-388.74:274.61	Lyran Commonwealth
/wiki/Machapuchre	Machapuchre	-320.99:420.26	No record
/wiki/Machida	Machida	-217.99:340.22	Lyran Commonwealth
/wiki/Macintosh	Macintosh	358.25:-266.86	Federated Suns
/wiki/Mackenzie	Mackenzie	-275.54:-207.89	Free Worlds League
/wiki/Mackolla	Mackolla	637.10:-110.91	No record
/wiki/Macksburg	Macksburg	276.11:344.13	Draconis Combine
/wiki/MacLeod%27s_Land	MacLeod's Land	169.35:-389.83	Taurian Concordat
/wiki/Macomb	Macomb	341.21:-20.35	Federated Suns
/wiki/Maderas	Maderas	-347.10:-114.11	Free Worlds League
/wiki/Madiun	Madiun	-400.14:-37.00	Lyran Commonwealth
/wiki/Madras	Madras	70.51:-327.57	Capellan Confederation
/wiki/Maestu	Maestu	-35.36:288.91	Lyran Commonwealth
/wiki/Maharet	Maharet	147.82:-236.16	No record
/wiki/Mahone	Mahone	-232.75:309.24	Lyran Commonwealth
/wiki/Maia	Maia	213.09:-325.76	Federated Suns
/wiki/Main_Street	Main Street	-377.66:354.01	Lyran Commonwealth
/wiki/Maison	Maison	332.96:-112.85	No record
/wiki/Maisons	Maisons	-345.85:4.38	Lyran Commonwealth
/wiki/Malacca	Malacca	-493.42:152.00	?
/wiki/Maladar	Maladar	108.74:-249.49	Capellan Confederation
/wiki/Malaga	Malaga	-489.25:307.51	?
/wiki/Malagrotta	Malagrotta	427.58:-273.21	Federated Suns
/wiki/Malazan	Malazan	-282.44:-44.22	No record
/wiki/Maldive	Maldive	137.90:-367.17	No record
/wiki/Maldonado	Maldonado	212.06:323.30	Draconis Combine
/wiki/Malibu	Malibu	-145.20:380.58	Lyran Commonwealth
/wiki/Mallory%27s_World	Mallory's World	111.32:5.94	Federated Suns
/wiki/Manapire	Manapire	82.40:-295.02	Federated Suns
/wiki/Manaringaine	Manaringaine	-30.40:521.66	Elysian Fields
/wiki/Manassas	Manassas	315.12:-123.22	Federated Suns
/wiki/Manaus	Manaus	-152.60:-361.16	No record
/wiki/Mandal	Mandal	-8.74:-56.36	No record
/wiki/Mandalas	Mandalas	66.69:-446.90	No record
/wiki/Mandaoaaru	Mandaoaaru	-304.75:309.75	Lyran Commonwealth
/wiki/Mandaree	Mandaree	182.35:-311.18	Federated Suns
/wiki/Mandate	Mandate	88.32:-127.12	Capellan Confederation
/wiki/Mandeville	Mandeville	696.37:197.65	No record
/wiki/Manennaia	Manennaia	27.63:-90.16	No record
/wiki/Mangor	Mangor	-139.07:-308.01	No record
/wiki/Mangzhangdian	Mangzhangdian	111.90:-436.78	No record
/wiki/Manihiki	Manihiki	-207.35:-168.04	Free Worlds League
/wiki/Mankova	Mankova	-252.86:-273.95	Free Worlds League
/wiki/Manksville	Manksville	388.11:-23.03	No record
/wiki/Mannedorf	Mannedorf	49.07:228.53	Draconis Combine
/wiki/Manotick	Manotick	-372.20:-134.91	Free Worlds League
/wiki/Mansfield	Mansfield	394.41:-63.04	Federated Suns
/wiki/Mansu-ri	Mansu-ri	-94.80:-255.98	Free Worlds League
/wiki/Manteno	Manteno	189.08:-72.42	Federated Suns
/wiki/Manx	Manx	-181.90:319.24	No record
/wiki/Mao	Mao	-355.46:460.19	No record
/wiki/Mara	Mara	121.66:8.81	Federated Suns
/wiki/Marantha	Marantha	-248.42:-368.99	Magistracy of Canopus
/wiki/Mararn	Mararn	526.15:-221.54	Federated Suns
/wiki/Marathon	Marathon	-150.79:-280.72	No record
/wiki/Marawi	Marawi	62.28:264.91	Draconis Combine
/wiki/Marcus	Marcus	-58.90:-15.67	Free Worlds League
/wiki/Marduk	Marduk	208.18:60.36	Draconis Combine
/wiki/Marfik	Marfik	-40.57:98.36	Draconis Combine
/wiki/Mariefred	Mariefred	-180.06:25.73	Lyran Commonwealth
/wiki/Marielund	Marielund	532.29:-207.86	Federated Suns
/wiki/Marik	Marik	-79.56:-75.85	Free Worlds League
/wiki/Maripa	Maripa	749.40:205.34	No record
/wiki/Mahrah	Mahrah	-417.20:216.24	No record
/wiki/Marisura	Marisura	-434.48:208.91	No record
/wiki/Maritgues	Maritgues	-95.84:-214.85	Free Worlds League
/wiki/Marius%27s_Tears	Marius's Tears	-468.14:-360.21	Marian Hegemony
/wiki/Markab	Markab	97.63:23.38	Draconis Combine
/wiki/Markesan	Markesan	221.34:-75.38	Federated Suns
/wiki/Marknick	Marknick	498.32:-486.54	No record
/wiki/Marlette	Marlette	154.57:-44.51	Federated Suns
/wiki/Marlowe%27s_Rift	Marlowe's Rift	234.53:88.47	Draconis Combine
/wiki/Marodzi	Marodzi	291.87:-276.54	Federated Suns
/wiki/Marsalle	Marsalle	-333.68:25.38	No record
/wiki/Marshall	Marshall	58.7:1777.83	Clan Steel Viper / Clan Goliath Scorpion / Clan Jade Falcon / Clan Star Adder / Clan Fire Mandrill / Clan Ice Hellion
/wiki/Marshdale	Marshdale	163.25:332.41	Draconis Combine
/wiki/Mas	Mas	227.07:-428.53	No record
/wiki/Masterson	Masterson	2.76:-187.09	Capellan Confederation
/wiki/Masterton	Masterton	292.39:-372.39	No record
/wiki/Matamoras	Matamoras	252.34:351.68	Draconis Combine
/wiki/Matar_(Planet)	Matar (Planet)	161.94:56.71	Draconis Combine
/wiki/Matheran	Matheran	-65.61:-171.64	Free Worlds League
/wiki/Matsu	Matsu	78.26:-137.20	Capellan Confederation
/wiki/Matsuida	Matsuida	278.19:130.01	Draconis Combine
/wiki/Mattisskogen	Mattisskogen	-58.61:-363.94	No record
/wiki/Mauckport	Mauckport	426.70:-53.67	Federated Suns
/wiki/Maule	Maule	31.79:245.26	Draconis Combine
/wiki/Mauna_Loa	Mauna Loa	1025.68:-119.06	?	Deep periphery
/wiki/Mauripur	Mauripur	-167.21:-281.83	Free Worlds League
/wiki/Mavegh	Mavegh	320.61:-337.92	No record
/wiki/Maxie%27s_Planet	Maxie's Planet	-96.36:392.29	Lyran Commonwealth
/wiki/Maximillian	Maximillian	-443.06:-126.75	Circinus Federation
/wiki/Maxwell	Maxwell	-376.65:-115.53	Free Worlds League
/wiki/Mayenne	Mayenne	-546.70:243.27	?
/wiki/Mayetta	Mayetta	405.01:6.99	Federated Suns
/wiki/Maynard	Maynard	304.27:2.31	Federated Suns
/wiki/Mazdru	Mazdru	92.61:-323.81	No record
/wiki/McAffe	McAffe	-181.06:-45.59	Free Worlds League
/wiki/McAlister	McAlister	226.44:345.48	Draconis Combine
/wiki/McComb	McComb	222.13:58.01	Federated Suns
/wiki/McEvans%27_Sacrifice	McEvans' Sacrifice	42.46:-523.79	No record
/wiki/McEvedy%27s_Folly	McEvedy's Folly	-408.23:-493.99	?
/wiki/McGehee	McGehee	330.10:75.45	Federated Suns
/wiki/McHenry	McHenry	179.26:-85.17	Federated Suns
/wiki/McKellan	McKellan	-224.88:74.55	No record
/wiki/McKenna_(planet)	McKenna (planet)	-66.13:-133.30	Free Worlds League
/wiki/McRae	McRae	552.76:-85.17	Federated Suns
/wiki/Meacham	Meacham	-28.70:187.36	Lyran Commonwealth
/wiki/Meadowvale	Meadowvale	-134.90:-322.17	Free Worlds League
/wiki/Mearra	Mearra	-245.77:506.00	?
/wiki/Mechdur	Mechdur	112.38:-426.37	No record
/wiki/Medellin	Medellin	-240.77:327.47	Lyran Commonwealth
/wiki/Medron	Medron	423.84:115.26	No record
/wiki/Medzev	Medzev	-255.24:47.07	Lyran Commonwealth
/wiki/Megarez	Megarez	-172.21:-414.14	Magistracy of Canopus
/wiki/Megaris	Megaris	196.00:-398.46	No record
/wiki/Meghy	Meghy	-518.28:157.92	?
/wiki/Megiddo	Megiddo	-507.04:346.93	?
/wiki/Megrez	Megrez	-211.06:-42.21	Free Worlds League
/wiki/Meilen	Meilen	59.93:221.24	Draconis Combine
/wiki/Meinacos	Meinacos	200.95:297.26	Draconis Combine
/wiki/Meinhof	Meinhof	196.24:-147.81	No record
/wiki/Meinrad	Meinrad	392.35:-85.69	Federated Suns
/wiki/Mejicanos	Mejicanos	471.91:-183.02	Federated Suns
/wiki/Melcher	Melcher	367.05:38.75	Federated Suns
/wiki/Melilla	Melilla	-530.58:214.53	?
/wiki/Melissia	Melissia	-222.62:349.47	Lyran Commonwealth
/wiki/Melk	Melk	-385.91:-214.56	No record
/wiki/Melville	Melville	-303.64:406.79	No record
/wiki/Memmingen	Memmingen	6.45:308.60	Draconis Combine
/wiki/Memphis	Memphis	561.79:-142.68	Federated Suns
/wiki/Mendham	Mendham	147.74:-347.33	Federated Suns
/wiki/Menion	Menion	186.89:-397.27	No record
/wiki/Menkalinan	Menkalinan	0.00:-71.11	Capellan Confederation
/wiki/Menkar	Menkar	90.66:-92.72	Capellan Confederation
/wiki/Menke	Menke	90.66:-333.25	Capellan Confederation
/wiki/Menkent	Menkent	-38.26:23.13	Lyran Commonwealth
/wiki/Menkib	Menkib	75.41:-129.91	Capellan Confederation
/wiki/Mentasta	Mentasta	114.16:-239.01	Federated Suns
/wiki/Merak	Merak	-119.36:-62.78	Free Worlds League
/wiki/Mercedes	Mercedes	-392.41:112.95	Lyran Commonwealth
/wiki/Merdal	Merdal	91.87:-393.5	No record
/wiki/Meribah	Meribah	?	?	Deep periphery (just over four months travel from the border of the Outworlds Alliance)
/wiki/Merlin_(Planet)	Merlin (Planet)	280.06:-367.10	No record
/wiki/Merlynpede	Merlynpede	-475.50:96.70	No record
/wiki/Mermentau	Mermentau	520.98:-39.61	Federated Suns
/wiki/Merope	Merope	215.16:-324.67	Federated Suns
/wiki/Merowinger	Merowinger	576.00:-195.33	No record
/wiki/Mersa_Matruh	Mersa Matruh	130.75:170.06	Draconis Combine
/wiki/Merton	Merton	-392.41:-122.62	Free Worlds League
/wiki/Mesa_Verde	Mesa Verde	-136.38:117.37	Lyran Commonwealth
/wiki/Mesartim	Mesartim	102.87:-54.59	Federated Suns
/wiki/Mesozoa	Mesozoa	?	?	uncharted
/wiki/Metter	Metter	532.87:-98.71	Federated Suns
/wiki/Mezzana	Mezzana	-357.25:85.35	Lyran Commonwealth
/wiki/Miaplacidus	Miaplacidus	-62.51:-57.32	Free Worlds League
/wiki/Mica_I	Mica I	680.40:19.05	Independent world
/wiki/Mica_V	Mica V	679.00:17.37	Independent world
/wiki/Mica_VII	Mica VII	679.19:15.18	Independent world
/wiki/Michtal	Michtal	559.92:265.47	No record
/wiki/Mickleover	Mickleover	-473.74:361.45	No record
/wiki/Micros_III	Micros III	361.22:-436.50	No record
/wiki/Midale	Midale	189.34:-364.80	Federated Suns
/wiki/Midden	Midden	-290.75:-590.14	?
/wiki/Midkiff	Midkiff	-198.39:-112.74	Free Worlds League
/wiki/Midthun	Midthun	74.36:-386.75	No record
/wiki/Midway	Midway	247.45:204.59	Draconis Combine
/wiki/Millerton	Millerton	-342.99:287.37	Lyran Commonwealth
/wiki/Milligan	Milligan	474.74:39.01	Federated Suns
/wiki/Milligan%27s_World	Milligan's World	450.20:218.92	Outworlds Alliance
/wiki/Millray	Millray	610.10:31.98	Federated Suns
/wiki/Millungera	Millungera	-282.37:-72.67	Free Worlds League
/wiki/Milnerton	Milnerton	-85.25:-234.13	Free Worlds League
/wiki/Milos	Milos	57.59:-226.84	Capellan Confederation
/wiki/Milton	Milton	-64.32:2.82	Lyran Commonwealth
/wiki/Milvano	Milvano	-463.12:20.44	No record
/wiki/Minakuchi	Minakuchi	63.79:117.37	Draconis Combine
/wiki/Minderoo	Minderoo	-255.44:156.16	Lyran Commonwealth
/wiki/Mindrel	Mindrel	545.87:208.99	No record
/wiki/Minette	Minette	471.25:-110.51	Federated Suns
/wiki/Minnacora	Minnacora	77.23:-171.84	Capellan Confederation
/wiki/Minowa	Minowa	183.39:158.51	Draconis Combine
/wiki/Miquelon	Miquelon	-280.24:298.75	Lyran Commonwealth
/wiki/Mira	Mira	103.32:-52.37	Federated Suns
/wiki/Mirach	Mirach	108.82:-26.92	Federated Suns
/wiki/Mirage	Mirage	474.74:15.58	Federated Suns
/wiki/Mirfak	Mirfak	385.83:-481.68	Taurian Concordat
/wiki/Misery	Misery	274.05:85.60	Draconis Combine
/wiki/Mishkadrill	Mishkadrill	509.47:86.63	Outworlds Alliance
/wiki/Mississauga	Mississauga	-224.74:296.74	Lyran Commonwealth
/wiki/Mitchel	Mitchel	108.74:-330.66	Capellan Confederation
/wiki/Mitchella	Mitchella	480.64:142.74	Outworlds Alliance
/wiki/Mithron	Mithron	224.45:-363.58	Taurian Concordat
/wiki/Miyada	Miyada	309.95:246.76	Draconis Combine
/wiki/Miyako	Miyako	?	?	uncharted
/wiki/Miyazaki	Miyazaki	?	No record	appears to have died during the Third Succession War
/wiki/Mizar	Mizar	-54.5:20.78	Lyran Commonwealth
/wiki/Mizt	Mizt	629.66:253.04	No record
/wiki/Mizunami	Mizunami	345.34:233.74	Draconis Combine
/wiki/Mkuranga	Mkuranga	-160.65:319.54	Lyran Commonwealth
/wiki/Modesto	Modesto	-141.89:-540.32	No record
/wiki/Mogabouti	Mogabouti	-365.38:387.40	No record
/wiki/Mogyorod	Mogyorod	-213.84:379.79	Lyran Commonwealth
/wiki/Moh%C3%A1cs	Mohács	-267.57:-181.93	No record
/wiki/Mokane	Mokane	426.70:-23.21	Federated Suns
/wiki/Mokpo	Mokpo	?	?	uncharted
/wiki/Molino	Molino	460.02:-135.71	Federated Suns
/wiki/Molokai	Molokai	-256.02:-195.59	Free Worlds League
/wiki/Mondra	Mondra	-316.74:-406.18	No record
/wiki/Monhegan	Monhegan	115.98:-185.41	Federated Suns
/wiki/Monistrol	Monistrol	159.37:124.40	Draconis Combine
/wiki/Monongahela	Monongahela	164.79:-166.94	Federated Suns
/wiki/Monroe	Monroe	402.95:-45.08	Federated Suns
/wiki/Montcoal	Montcoal	247.70:-169.55	Federated Suns
/wiki/Monthey	Monthey	-504.40:53.74	?
/wiki/Montmarault	Montmarault	-59.16:264.97	Lyran Commonwealth
/wiki/Montour	Montour	348.44:-330.96	Federated Suns
/wiki/Montsegur	Montsegur	-252.89:385.86	No record
/wiki/Monywa	Monywa	348.70:267.58	Draconis Combine
/wiki/Moore	Moore	5.68:64.53	Draconis Combine
/wiki/Moravian	Moravian	109.00:-133.30	Federated Suns
/wiki/Mordialloc	Mordialloc	219.81:-265.37	Federated Suns
/wiki/Morgan%27s_Holdfast	Morgan's Holdfast	672.11:-194.23	Tortuga Dominions
/wiki/Morges	Morges	-141.31:285.22	Lyran Commonwealth
/wiki/Moriguchi	Moriguchi	-364.97:292.32	Lyran Commonwealth
/wiki/Moritz	Moritz	-32.32:319.45	Draconis Combine
/wiki/Morningside	Morningside	-35.68:167.97	Lyran Commonwealth
/wiki/Moroney	Moroney	-492.75:156.81	No record
/wiki/Morrigan_(LC)	Morrigan (LC)	-332.86:72.35	No record
/wiki/Morrill	Morrill	395.71:31.98	Federated Suns
/wiki/Morthac	Morthac	442.40:175.62	Outworlds Alliance
/wiki/Morven	Morven	543.97:-148.18	Federated Suns
/wiki/Mosiro	Mosiro	-65.10:-282.74	Free Worlds League
/wiki/Moultrie	Moultrie	471.39:-171.84	Federated Suns
/wiki/Mozirje	Mozirje	-38.79:362.10	Draconis Combine
/wiki/Mualang	Mualang	96.34:267.58	Draconis Combine
/wiki/Multan	Multan	363.42:331.37	Draconis Combine
/wiki/Mumbai	Mumbai	25.26:-250.70	No record
/wiki/Mundo_Nublar	Mundo Nublar	?	?	uncharted
/wiki/Mundrabilla	Mundrabilla	-247.70:-109.15	Free Worlds League
/wiki/Muphrid	Muphrid	-27.38:15.32	Lyran Commonwealth
/wiki/Murchison	Murchison	74.63:20.00	Draconis Combine
/wiki/Muridox	Muridox	106.41:-384.86	Capellan Confederation
/wiki/Murmansk	Murmansk	?	?	uncharted
/wiki/Muroto	Muroto	212.51:182.89	?
/wiki/Murrain	Murrain	?	?	deep periphery
/wiki/Murris	Murris	52.18:-382.02	No record
/wiki/Muscida	Muscida	-139.46:-183.61	Free Worlds League
/wiki/Muskegon	Muskegon	164.42:-99.95	Federated Suns
/wiki/Muswell	Muswell	35.24:291.74	No record
/wiki/Myrrdin	Myrrdin	-388.23:63.22	No record
/wiki/Myrvoll	Myrvoll	-17.66:-89.23	No record
/wiki/Mytilene	Mytilene	150.98:-136.6	No record
/wiki/Naco	Naco	-521.76:234.46	?
/wiki/Nadrin	Nadrin	313.06:153.81	Draconis Combine
/wiki/Nagel	Nagel	470.62:6.47	Federated Suns
/wiki/Nahoni	Nahoni	245.64:-199.99	Federated Suns
/wiki/Nai-Stohl	Nai-Stohl	?	No record	uncharted
/wiki/Naikongzu	Naikongzu	527.10:360.71	No record
/wiki/Naissus	Naissus	-139.07:-308.01	No record
/wiki/Najha	Najha	35.64:212.65	Draconis Combine
/wiki/Naka_Pabni	Naka Pabni	377.91:-291.64	Federated Suns
/wiki/Nakaojo	Nakaojo	286.97:184.54	Draconis Combine
/wiki/Nam_Dinh	Nam Dinh	-66.62:-253.19	No record
/wiki/Namen	Namen	171.85:-217.25	No record
/wiki/Nanking	Nanking	22.73:-52.11	Capellan Confederation
/wiki/Nara	Nara	292.70:296.49	?
/wiki/Narellan	Narellan	170.48:-255.69	Federated Suns
/wiki/Naryn	Naryn	-37.17:-363.73	No record
/wiki/Nashira	Nashira	47.61:33.84	Draconis Combine
/wiki/Nashuar	Nashuar	97.52:-203.54	Capellan Confederation
/wiki/Nathan	Nathan	-67.16:-49.50	Free Worlds League
/wiki/Navarre	Navarre	-706.07:1138.50	?
/wiki/Necedah	Necedah	353.61:-8.11	Federated Suns
/wiki/Necromo	Necromo	102.80:-189.81	Capellan Confederation
/wiki/Neerabup	Neerabup	-338.92:336.06	Lyran Commonwealth
/wiki/Negushevo	Negushevo	-286.73:-275.76	?	Free Worlds League
/wiki/Nekkar	Nekkar	-93.51:97.06	?	Lyran Commonwealth
/wiki/Neosho	Neosho	549.39:-25.82	Federated Suns
/wiki/Nerum	Nerum	608.19:266.33	No record
/wiki/Nestor	Nestor	-170.46:-26.08	Free Worlds League
/wiki/Neukirchen	Neukirchen	406.34:-247.14	Federated Suns
/wiki/New_Aberdeen	New Aberdeen	256.74:78.94	Federated Suns
/wiki/New_Abilene	New Abilene	-71.58:-453.77	Magistracy of Canopus
/wiki/New_Aragon	New Aragon	69.48:-88.81	Federated Suns
/wiki/New_Athens	New Athens	59.67:-130.87	No record
/wiki/New_Avalon	New Avalon	266.49:-110.83	Federated Suns
/wiki/New_Bergen	New Bergen	19.38:402.95	Draconis Combine
/wiki/New_Caledonia	New Caledonia	-59.20:405.53	Draconis Combine
/wiki/New_Canton	New Canton	8.28:-72.92	Capellan Confederation
/wiki/New_Capetown	New Capetown	-251.87:262.64	Lyran Commonwealth
/wiki/New_Ceylon	New Ceylon	148.21:436.69	?
/wiki/New_Crete	New Crete	39.82:-200.47	No record
/wiki/New_Dallas	New Dallas	-54.93:-25.62	No record
/wiki/New_Damascus	New Damascus	273.99:-206.06	Federated Suns
/wiki/New_Delos	New Delos	-37.98:-141.69	Free Worlds League
/wiki/New_Delphi	New Delphi	971.74:201.77	?
/wiki/New_Earth	New Earth	-12.40:3.08	Lyran Commonwealth
/wiki/New_Exford	New Exford	-137.18:244.94	Lyran Commonwealth
/wiki/New_Florence	New Florence	90.56:-11.70	No record
/wiki/New_Galicia	New Galicia	-364.50:-219.44	No record
/wiki/New_Ganymede	New Ganymede	197.27:-380.06	Taurian Concordat
/wiki/New_Gascony	New Gascony	662.13:-263.13	Tortuga Dominions
/wiki/New_Hati	New Hati	651.81:-248.69	Tortuga Dominions
/wiki/New_Hessen	New Hessen	83.97:-57.06	Capellan Confederation
/wiki/New_Home	New Home	7.22:-12.80	Capellan Confederation
/wiki/New_Hope	New Hope	-113.11:-33.11	Free Worlds League
/wiki/New_India	New India	-457.98:47.87	Lyran Commonwealth
/wiki/New_Ivaarsen	New Ivaarsen	226.78:34.85	Federated Suns
/wiki/New_Kent	New Kent	119.57:1770.14	Clan Steel Viper
/wiki/New_Kyoto	New Kyoto	-125.64:11.90	Lyran Commonwealth
/wiki/New_Macao	New Macao	77.48:-123.22	Capellan Confederation
/wiki/New_Mendham	New Mendham	178.98:59.83	Draconis Combine
/wiki/New_Olympia	New Olympia	-150.06:-131.21	Free Worlds League
/wiki/New_Oslo	New Oslo	15.25:386.15	Draconis Combine
/wiki/New_Port_Royal	New Port Royal	657.97:-212.69	Tortuga Dominions
/wiki/New_Praha	New Praha	-104.43:-176.98	No record
/wiki/New_Rhodes_III	New Rhodes III	102.29:-15.92	Federated Suns
/wiki/New_Roland	New Roland	-8.00:-404.12	Capellan Confederation
/wiki/New_Sagan	New Sagan	79.80:-178.93	Capellan Confederation
/wiki/New_Samarkand	New Samarkand	359.27:250.38	Draconis Combine
/wiki/New_Sapporo	New Sapporo	332.95:417.22	No record
/wiki/New_Sarum	New Sarum	228.75:424.29	?
/wiki/New_Sierra	New Sierra	825.55:76.70	?
/wiki/Newtown_Square	Newtown Square	-228.10:395.93	Lyran Commonwealth
/wiki/New_St._Andrews	New St. Andrews	-513.02:-107.94	Independent world
/wiki/New_Start	New Start	365.91:303.65	No record
/wiki/New_Stevens	New Stevens	22.35:-6.09	No record	vanished from maps during the 2nd Succession War
/wiki/New_Sumatra	New Sumatra	?	No record	vanished from maps during the 3rd Succession War
/wiki/New_Syrtis	New Syrtis	230.91:-298.95	Federated Suns
/wiki/New_Troy	New Troy	-51.06:-261.76	No record
/wiki/New_Valencia	New Valencia	219.97:-50.01	Federated Suns
/wiki/New_Vallis	New Vallis	191.66:-378.23	Taurian Concordat
/wiki/New_Vandenberg	New Vandenberg	155.74: -408.52	Taurian Concordat
/wiki/New_Venice	New Venice	-470.35:-298.55	Marian Hegemony
/wiki/New_Wessex	New Wessex	-12.40:114.24	Draconis Combine
/wiki/New_Westin	New Westin	38.22:-243.71	Capellan Confederation
/wiki/New_%C3%85lborg	New Ålborg	-112.26:447.45	No record
/wiki/Newcastle	Newcastle	-208.48:-182.02	Free Worlds League
/wiki/Newton	Newton	317.18:-30.76	Federated Suns
/wiki/Nexus_Ri	Nexus Ri	416.89:209.38	No record
/wiki/Ngake	Ngake	-173.83:-199.99	Free Worlds League
/wiki/Niangol	Niangol	-373.99: 244.67	Lyran Commonwealth
/wiki/Nichol%27s_Rest	Nichol's Rest	-265.67:70.10	No record
/wiki/Nightwish	Nightwish	-446.91:4.27	No record
/wiki/Nihal	Nihal	43.90:-312.99	Capellan Confederation
/wiki/Niihau	Niihau	-237.41:-80.49	Free Worlds League
/wiki/Niles_(DC)	Niles (DC)	398.29:120.76	Federated Suns
/wiki/Niles_(Clan)	Niles (Clan)	117.76:1692.63	Clan
/wiki/Ningpo	Ningpo	54.28:-66.74	Capellan Confederation
/wiki/Ningxia	Ningxia	314.65:315.55	Draconis Combine
/wiki/Niomede	Niomede	-0.26:-352.01	Capellan Confederation
/wiki/Niops_V	Niops V	-374.99:-261.64	Periphery
/wiki/Niops_VI	Niops VI	-373.38:-262.93	?	Periphery
/wiki/Niops_VII	Niops VII	-373.63:-265.04	Periphery
/wiki/Niquinohomo	Niquinohomo	407.63:-226.72	Federated Suns
/wiki/Nirasaki	Nirasaki	34.37:19.34	Draconis Combine
/wiki/Nis	Nis	249.83:-187.96	No record
/wiki/Nito	Nito	-556.58:228.58	No record
/wiki/Nizina	Nizina	309.44:-229.93	Federated Suns
/wiki/No_Return	No Return	56.31:-178.63	Capellan Confederation
/wiki/Noatak	Noatak	330.62:-215.36	Federated Suns
/wiki/Nobel	Nobel	-166.25:-429.69	No record
/wiki/Nockatunga	Nockatunga	-288.82:-54.46	Free Worlds League
/wiki/Nogales	Nogales	269.49:-219.94	No record
/wiki/Noh-wan_Hohm	Noh-wan Hohm	155.01:-178.34	No record
/wiki/Noisiel	Noisiel	-308.12:149.14	Lyran Commonwealth
/wiki/Non_Diz	Non Diz	146.84:-371.69	No record
/wiki/Nopah	Nopah	57.08:-33.88	Federated Suns
/wiki/Norfolk	Norfolk	-221.66:-181.22	Free Worlds League
/wiki/Norman%27s_World	Norman's World	330.24:-356.12	Taurian Concordat
/wiki/Northfield	Northfield	279.21:-76.05	Federated Suns
/wiki/Northsun	Northsun	502.57:215.46	No record
/wiki/Northwind	Northwind	34.12:-2.89	Federated Suns
/wiki/Notwina	Notwina	294.72:-195.29	Federated Suns
/wiki/Nouasseur	Nouasseur	-351.01:264.20	Lyran Commonwealth
/wiki/Nouveau_Toulouse	Nouveau Toulouse	284.33:60.71	No record
/wiki/Nouveaux_Paris	Nouveaux Paris	128.20:838.45	?
/wiki/Nova_Roma	Nova Roma	-83.18:-134.91	Free Worlds League
/wiki/Novara	Novara	-366.04:116.48	Lyran Commonwealth
/wiki/Novaya_Zemlya	Novaya Zemlya	180.54:-184.61	Federated Suns
/wiki/Novgorod	Novgorod	-751.95:934.45	?
/wiki/Novo_Franklin	Novo Franklin	667.39:61.69	Independent world
/wiki/Novo_Tressida	Novo Tressida	-172.21:-496.73	Magistracy of Canopus
/wiki/Nowhere	Nowhere	368.84:406.08	Draconis Combine
/wiki/Nox	Nox	13.18:239.83	Draconis Combine
/wiki/Nuelson_Minor	Nuelson Minor	-345.45:173.11	No record
/wiki/Nukus	Nukus	-2.11:322.89	No record
/wiki/Nullarbor	Nullarbor	-158.38:-252.09	Free Worlds League
/wiki/Numenor	Numenor	283.60:-108.34	Federated Suns
/wiki/Numki	Numki	49.07:202.50	Draconis Combine
/wiki/Nuneaton	Nuneaton	-335.26:142.88	Lyran Commonwealth
/wiki/Nunivak	Nunivak	321.84:-189.61	Federated Suns
/wiki/Nusakan	Nusakan	-34.77:43.28	Lyran Commonwealth
/wiki/Nyasa	Nyasa	-413.41:397.10	No record
/wiki/Nykvarn	Nykvarn	123.21:391.50	Draconis Combine
/wiki/Nyserta	Nyserta	-17.81:502.28	Elysian Fields
/wiki/O%27Fallon	O'Fallon	313.30:-83.87	Federated Suns
/wiki/Oberon	Oberon	-111.41:473.24	Oberon Confederation
/wiki/Obrenovac	Obrenovac	-187.43:-335.55	Free Worlds League
/wiki/Oceana	Oceana	-96.36:-108.84	Free Worlds League
/wiki/Odabasi	Odabasi	71.03:215.26	Draconis Combine
/wiki/Odawara	Odawara	253.63:267.61	?
/wiki/Odell	Odell	250.30:-98.19	Federated Suns
/wiki/Odessa	Odessa	-120.64:186.87	Lyran Commonwealth
/wiki/Offerman	Offerman	572.89:-52.63	Federated Suns
/wiki/Ogano	Ogano	82.91:212.65	Draconis Combine
/wiki/Ogilvie	Ogilvie	195.62:-233.70	Federated Suns
/wiki/Ohrensen	Ohrensen	-16.28:-122.62	Free Worlds League
/wiki/Okains	Okains	240.99:-270.56	Federated Suns
/wiki/Okaya	Okaya	?	No record	vanished from maps during the 3rd Succession War
/wiki/Okefenokee	Okefenokee	606.47:-67.99	Federated Suns
/wiki/Olafsvik	Olafsvik	-176.41:-240.82	Free Worlds League
/wiki/Olancha	Olancha	167.11:-6.54	Federated Suns
/wiki/Old_Canton	Old Canton	?	?	uncharted
/wiki/Old_Kentucky	Old Kentucky	2.06:-142.68	Capellan Confederation
/wiki/Oldsmith	Oldsmith	?	No record	vanished from maps during the 3rd Succession War
/wiki/Oli	Oli	136.33:-152.34	No record
/wiki/Oligar	Oligar	89.69:-272.75	No record
/wiki/Olindo	Olindo	462.86:-236.42	Federated Suns
/wiki/Oliver	Oliver	-31.78:-7.07	Free Worlds League
/wiki/Oltepesi	Oltepesi	252.34:-278.65	Federated Suns
/wiki/Omagh	Omagh	152.65:212.91	Draconis Combine
/wiki/Onverwacht	Onverwacht	675.83:158.79	No record
