SARNA.NET PATH	PLANET NAME	COORDINATES	3025 AFFILIATION
/wiki/Main_Street	Main Street	-377.93:351.51	Lyran Commonwealth
/wiki/Maison	Maison	332.97:-112.88	No record
/wiki/Maisons	Maisons	-345.85:4.38	Lyran Commonwealth
/wiki/Malacca	Malacca	-493.80:150.94	No record
/wiki/Maladar	Maladar	108.74:-249.49	Capellan Confederation
/wiki/Malaga	Malaga	-489.67:305.29	No record
/wiki/Malagrotta	Malagrotta	428.05:-271.23	Federated Suns
/wiki/Malazan	Malazan	-282.44:-44.22	No record
/wiki/Maldive	Maldive	137.90:-367.17	No record
/wiki/Maldonado	Maldonado	212.22:320.99	Draconis Combine
/wiki/Malibu	Malibu	-145.31:377.87	Lyran Commonwealth
/wiki/Mallory%27s_World	Mallory's World	111.40:5.90	Federated Suns
/wiki/Manapire	Manapire	82.40:-295.02	Federated Suns
/wiki/Manaringaine	Manaringaine	-30.43:518.04	Elysian Fields
/wiki/Manassas	Manassas	315.36:-122.35	Federated Suns
/wiki/Manaus	Manaus	-152.60:-361.16	No record
/wiki/Mandal	Mandal	-8.74:-56.36	No record
/wiki/Mandalas	Mandalas	66.74:-443.82	No record
/wiki/Mandaoaaru	Mandaoaaru	-304.75:309.75	Lyran Commonwealth
/wiki/Mandaree	Mandaree	182.48:-308.99	Federated Suns
/wiki/Mandate	Mandate	88.32:-127.12	Capellan Confederation
/wiki/Mandeville	Mandeville	700.39:196.16	No record
/wiki/Manennaia	Manennaia	27.63:-90.16	No record
/wiki/Mangor	Mangor	-153.19:-370.69	No record
/wiki/Mangzhangdian	Mangzhangdian	111.90:-436.78	Aurigan Coalition
/wiki/Manihiki	Manihiki	-207.35:-168.04	Free Worlds League
/wiki/Mankova	Mankova	-252.86:-273.95	Free Worlds League
/wiki/Manksville	Manksville	388.40:-22.87	No record
/wiki/Mannedorf	Mannedorf	49.09:226.91	Draconis Combine
/wiki/Manotick	Manotick	-372.20:-134.91	Free Worlds League
/wiki/Mansfield	Mansfield	394.70:-62.59	Federated Suns
/wiki/Mansu-ri	Mansu-ri	-94.80:-255.98	Free Worlds League
/wiki/Manteno	Manteno	189.22:-71.91	Federated Suns
/wiki/Manx	Manx	-181.90:319.24	No record
/wiki/Mao	Mao	-355.74:456.94	No record
/wiki/Mara	Mara	121.74:8.74	Federated Suns
/wiki/Marantha	Marantha	-248.42:-368.99	Magistracy of Canopus
/wiki/Mararn	Mararn	526.53:-219.98	Federated Suns
/wiki/Marathon	Marathon	-150.79:-280.72	No record
/wiki/Marawi	Marawi	62.28:264.91	Draconis Combine
/wiki/Marcus	Marcus	-58.90:-15.67	Free Worlds League
/wiki/Marduk	Marduk	208.18:60.36	Federated Suns
/wiki/Marfik	Marfik	-40.60:97.66	Draconis Combine
/wiki/Mariefred	Mariefred	-180.06:25.73	Lyran Commonwealth
/wiki/Marielund	Marielund	527.92:-179.87	Federated Suns
/wiki/Marik	Marik	-79.56:-75.85	Free Worlds League
/wiki/Maripa	Maripa	754.26:203.79	No record
/wiki/Mahrah	Mahrah	-417.56:214.69	No record
/wiki/Marisura	Marisura	-434.85:207.40	No record
/wiki/Maritgues	Maritgues	-95.84:-214.85	Free Worlds League
/wiki/Marius%27s_Tears	Marius's Tears	-468.51:-357.74	Marian Hegemony
/wiki/Markab	Markab	97.70:22.75	Draconis Combine
/wiki/Markesan	Markesan	221.52:-74.88	Federated Suns
/wiki/Marknick	Marknick	498.69:-483.19	No record
/wiki/Marlette	Marlette	154.58:-44.51	Federated Suns
/wiki/Marlowe%27s_Rift	Marlowe's Rift	234.71:87.83	Draconis Combine
/wiki/Marodzi	Marodzi	292.09:-274.59	Federated Suns
/wiki/Marsalle	Marsalle	-333.68:25.38	No record
/wiki/Marshall	Marshall	58.7:1777.83	Clans
/wiki/Marshdale	Marshdale	163.63:330.04	Draconis Combine
/wiki/Mas	Mas	227.33:-425.51	No record
/wiki/Masterson	Masterson	2.76:-187.09	Capellan Confederation
/wiki/Masterton	Masterton	292.59:-369.76	No record
/wiki/Matamoras	Matamoras	252.53:348.21	Draconis Combine
/wiki/Matar_(system)	Matar	162.06:56.29	Draconis Combine
/wiki/Matheran	Matheran	-65.61:-171.64	Free Worlds League
/wiki/Matsu	Matsu	78.26:-137.20	Capellan Confederation
/wiki/Matsuida	Matsuida	278.40:129.10	Draconis Combine
/wiki/Mattisskogen	Mattisskogen	-58.61:-363.94	No record
/wiki/Mauckport	Mauckport	427.02:-53.29	Federated Suns
/wiki/Maule	Maule	31.79:245.26	Draconis Combine
/wiki/Mauna_Loa	Mauna Loa	1025.68:-119.06	No record
/wiki/Mauripur	Mauripur	-167.21:-281.83	Free Worlds League
/wiki/Mavegh	Mavegh	320.85:-335.54	No record
/wiki/Maxie%27s_Planet	Maxie's Planet	-96.36:392.29	Lyran Commonwealth
/wiki/Maximillian	Maximillian	-443.07:-126.78	Circinus Federation
/wiki/Maxwell	Maxwell	-376.65:-115.53	Free Worlds League
/wiki/Mayenne	Mayenne	-547.12:241.56	No record
/wiki/Mayetta	Mayetta	405.31:6.93	Federated Suns
/wiki/Maynard	Maynard	304.49:2.28	Federated Suns
/wiki/Mazdru	Mazdru	92.61:-323.81	No record
/wiki/McAffe	McAffe	-181.06:-45.59	Free Worlds League
/wiki/McAlister	McAlister	226.60:343.05	Draconis Combine
/wiki/McComb	McComb	222.29:57.59	Federated Suns
/wiki/McEvans%27_Sacrifice	McEvans' Sacrifice	42.47:-520.24	No record
/wiki/McEvedy%27s_Folly	McEvedy's Folly	-408.06:-493.99	No record
/wiki/McGehee	McGehee	330.10:75.45	Federated Suns
/wiki/McHenry	McHenry	179.39:-84.57	Federated Suns
/wiki/McKellan	McKellan	-224.88:74.55	No record
/wiki/McKenna_(system)	McKenna	-66.13:-133.30	Free Worlds League
/wiki/McRae	McRae	553.18:-84.57	Federated Suns
/wiki/Meacham	Meacham	-28.70:187.36	Lyran Commonwealth
/wiki/Meadowvale	Meadowvale	-134.90:-322.17	Free Worlds League
/wiki/Mearra	Mearra	-245.97:502.42	No record
/wiki/Mechdur	Mechdur	112.38:-426.37	Aurigan Coalition
/wiki/Medellin	Medellin	-240.96:325.14	Lyran Commonwealth
/wiki/Medron	Medron	424.16:114.42	No record
/wiki/Medzev	Medzev	-255.24:47.07	Lyran Commonwealth
/wiki/Megarez	Megarez	-172.34:-411.21	Magistracy of Canopus
/wiki/Megaris	Megaris	196.14:-395.65	No record
/wiki/Meghy	Meghy	-518.68:156.82	No record
/wiki/Megiddo	Megiddo	-507.43:344.48	No record
/wiki/Megrez	Megrez	-211.06:-42.21	Free Worlds League
/wiki/Meilen	Meilen	59.96:219.68	Draconis Combine
/wiki/Meinacos	Meinacos	201.09:295.18	Draconis Combine
/wiki/Meinhof	Meinhof	196.25:-147.84	No record
/wiki/Meinrad	Meinrad	392.65:-85.09	Federated Suns
/wiki/Mejicanos	Mejicanos	472.25:-181.72	Federated Suns
/wiki/Melcher	Melcher	367.31:38.47	Federated Suns
/wiki/Melilla	Melilla	-530.98:213.03	No record
/wiki/Melissia	Melissia	-222.79:346.99	Lyran Commonwealth
/wiki/Melk	Melk	-385.91:-214.56	No record
/wiki/Melville	Melville	-303.63:405.77	No record
/wiki/Memmingen	Memmingen	6.45:308.60	Draconis Combine
/wiki/Memphis	Memphis	562.21:-141.68	Federated Suns
/wiki/Mendham	Mendham	147.74:-347.33	Federated Suns
/wiki/Menion	Menion	187.02:-394.47	No record
/wiki/Menkalinan	Menkalinan	0.00:-71.11	Disputed World
/wiki/Menkar	Menkar	90.66:-92.72	Capellan Confederation
/wiki/Menke	Menke	90.66:-333.25	Capellan Confederation
/wiki/Menkent	Menkent	-38.26:23.13	Lyran Commonwealth
/wiki/Menkib	Menkib	75.41:-129.91	Capellan Confederation
/wiki/Mentasta	Mentasta	114.16:-239.01	Federated Suns
/wiki/Merak	Merak	-119.36:-62.78	Free Worlds League
/wiki/Mercedes	Mercedes	-392.41:112.95	Lyran Commonwealth
/wiki/Merdal	Merdal	91.87:-393.5	No record
/wiki/Merlin_(system)	Merlin	170.29:-364.49	No record
/wiki/Merlynpede	Merlynpede	-475.51:96.73	No record
/wiki/Mermentau	Mermentau	521.36:-39.33	Federated Suns
/wiki/Merope	Merope	213.25:-323.46	Federated Suns
/wiki/Merowinger	Merowinger	576.43:-193.95	No record
/wiki/Mersa_Matruh	Mersa Matruh	130.85:168.64	Draconis Combine
/wiki/Merton	Merton	-392.71:-121.76	Free Worlds League
/wiki/Mesa_Verde	Mesa Verde	-136.38:117.37	Lyran Commonwealth
/wiki/Mesartim	Mesartim	102.87:-54.59	No record
/wiki/Metter	Metter	533.26:-98.01	Federated Suns
/wiki/Mezzana	Mezzana	-357.25:85.35	Lyran Commonwealth
/wiki/Miaplacidus	Miaplacidus	-62.51:-57.32	Free Worlds League
/wiki/Mica_I	Mica I	680.40:19.05	Independent world
/wiki/Mica_V	Mica V	679.00:17.37	Independent world
/wiki/Mica_VII	Mica VII	679.19:15.18	Independent world
/wiki/Michtal	Michtal	561.77:263.42	No record
/wiki/Mickleover	Mickleover	-474.10:358.89	No record
/wiki/Micros_III	Micros III	361.49:-433.49	No record
/wiki/Midale	Midale	189.47:-362.22	Federated Suns
/wiki/Midden	Midden	-290.75:-590.14	No record
/wiki/Midkiff	Midkiff	-198.39:-112.74	Free Worlds League
/wiki/Midthun	Midthun	74.36:-386.75	No record
/wiki/Midway	Midway	247.63:203.13	Draconis Combine
/wiki/Millerton	Millerton	-342.99:287.37	Lyran Commonwealth
/wiki/Milligan	Milligan	475.09:38.73	Federated Suns
/wiki/Milligan%27s_World	Milligan's World	450.54:217.36	Outworlds Alliance
/wiki/Millray	Millray	610.55:31.75	Federated Suns
/wiki/Millungera	Millungera	-282.37:-72.67	Free Worlds League
/wiki/Milnerton	Milnerton	-85.25:-234.13	Free Worlds League
/wiki/Milos	Milos	57.59:-226.84	Capellan Confederation
/wiki/Milton	Milton	-64.32:2.82	Lyran Commonwealth
/wiki/Milvano	Milvano	-463.10:20.39	No record
/wiki/Minakuchi	Minakuchi	63.84:116.53	Draconis Combine
/wiki/Minderoo	Minderoo	-255.44:156.16	Lyran Commonwealth
/wiki/Mindrel	Mindrel	547.50:207.41	No record
/wiki/Minette	Minette	471.61:-109.70	Federated Suns
/wiki/Minnacora	Minnacora	77.23:-171.84	Capellan Confederation
/wiki/Minowa	Minowa	183.52:157.41	Draconis Combine
/wiki/Miquelon	Miquelon	-280.24:298.75	Lyran Commonwealth
/wiki/Mira	Mira	103.32:-52.37	Federated Suns
/wiki/Mirach	Mirach	108.82:-26.92	Federated Suns
/wiki/Mirage	Mirage	475.10:15.46	Federated Suns
/wiki/Mirfak	Mirfak	386.12:-478.36	Taurian Concordat
/wiki/Misery	Misery	274.25:84.99	Draconis Combine
/wiki/Mishkadrill	Mishkadrill	509.84:86.02	Outworlds Alliance
/wiki/Mississauga	Mississauga	-224.74:296.74	Lyran Commonwealth
/wiki/Mitchel	Mitchel	108.74:-330.66	Capellan Confederation
/wiki/Mitchella	Mitchella	481.01:141.72	Outworlds Alliance
/wiki/Mithron	Mithron	224.45:-363.58	Taurian Concordat
/wiki/Miyada	Miyada	310.18:245.00	Draconis Combine
/wiki/Miyako	Miyako	245.42:237.75	No record
/wiki/Miyazaki	Miyazaki	51.43:57.51	No record
/wiki/Mizar	Mizar	-54.5:20.78	Lyran Commonwealth
/wiki/Mizt	Mizt	632.62:251.09	No record
/wiki/Mizunami	Mizunami	345.60:232.08	Draconis Combine
/wiki/Mkuranga	Mkuranga	-160.65:319.54	Lyran Commonwealth
/wiki/Modesto	Modesto	-142.03:-536.49	No record
/wiki/Mogabouti	Mogabouti	-365.66:384.66	No record
/wiki/Mogyorod	Mogyorod	-214.01:377.10	Lyran Commonwealth
/wiki/Moh%C3%A1cs	Mohács	-267.57:-181.93	No record
/wiki/Mokane	Mokane	427.02:-23.05	Federated Suns
/wiki/Mokpo	Mokpo	232.82:221.26	No record
/wiki/Molino	Molino	460.36:-134.47	Federated Suns
/wiki/Molokai	Molokai	-256.02:-195.59	Free Worlds League
/wiki/Mondra	Mondra	-317.02:-403.34	No record
/wiki/Monhegan	Monhegan	115.98:-185.41	Federated Suns
/wiki/Monistrol	Monistrol	159.48:123.50	Draconis Combine
/wiki/Monongahela	Monongahela	164.91:-165.77	Federated Suns
/wiki/Monroe	Monroe	403.25:-44.77	Federated Suns
/wiki/Montcoal	Montcoal	247.89:-168.35	Federated Suns
/wiki/Monthey	Monthey	-504.79:53.38	No record
/wiki/Montmarault	Montmarault	-59.16:264.97	Lyran Commonwealth
/wiki/Montour	Montour	348.70:-328.61	Federated Suns
/wiki/Montsegur	Montsegur	-253.09:383.13	No record
/wiki/Monywa	Monywa	348.96:265.68	Draconis Combine
/wiki/Moore	Moore	5.68:64.06	Draconis Combine
/wiki/Moravian	Moravian	109.00:-133.30	Federated Suns
/wiki/Mordialloc	Mordialloc	219.97:-263.49	Federated Suns
/wiki/Morgan%27s_Holdfast	Morgan's Holdfast	672.61:-192.84	Tortuga Dominions
/wiki/Morges	Morges	-141.31:285.22	Lyran Commonwealth
/wiki/Moriguchi	Moriguchi	-364.97:292.32	Lyran Commonwealth
/wiki/Moritz	Moritz	-32.32:319.45	Draconis Combine
/wiki/Morningside	Morningside	-35.68:167.97	Lyran Commonwealth
/wiki/Moroney	Moroney	-493.12:155.73	No record
/wiki/Morrigan_(LC)	Morrigan	-332.86:72.35	No record
/wiki/Morrill	Morrill	396.01:31.74	Federated Suns
/wiki/Morthac	Morthac	442.74:174.36	Outworlds Alliance
/wiki/Morven	Morven	544.37:-147.13	Federated Suns
/wiki/Mosiro	Mosiro	-65.10:-282.74	Free Worlds League
/wiki/Moultrie	Moultrie	471.74:-170.62	Federated Suns
/wiki/Mozirje	Mozirje	-38.79:362.10	Draconis Combine
/wiki/Mualang	Mualang	96.41:265.68	Draconis Combine
/wiki/Multan	Multan	363.69:329.02	Draconis Combine
/wiki/Mumbai	Mumbai	25.26:-250.70	No record
/wiki/Mundrabilla	Mundrabilla	-247.70:-109.15	Free Worlds League
/wiki/Muphrid	Muphrid	-27.38:15.32	Lyran Commonwealth
/wiki/Murchison	Murchison	74.69:19.85	Draconis Combine
/wiki/Muridox	Muridox	106.41:-384.86	Capellan Confederation
/wiki/Murmansk	Murmansk	320.53:221.95	No record
/wiki/Muroto	Muroto	212.52:182.93	No record
/wiki/Murris	Murris	52.18:-382.02	No record
/wiki/Muscida	Muscida	-139.46:-183.61	Free Worlds League
/wiki/Muskegon	Muskegon	164.54:-99.25	Federated Suns
/wiki/Muswell	Muswell	35.24:291.74	No record
/wiki/Myrrdin	Myrrdin	-388.23:63.22	No record
/wiki/Myrvoll	Myrvoll	-17.66:-89.23	No record
/wiki/Mytilene	Mytilene	150.98:-136.6	No record
/wiki/Naco	Naco	-522.16:232.81	No record
/wiki/Nadrin	Nadrin	313.28:152.71	Draconis Combine
/wiki/Nagel	Nagel	470.97:6.41	Federated Suns
/wiki/Nahoni	Nahoni	245.82:-198.58	Federated Suns
/wiki/Nai-Stohl	Nai-Stohl	1.50:72.39	No record
/wiki/Naikongzu	Naikongzu	527.11:360.78	No record
/wiki/Naissus	Naissus	-139.07:-308.01	No record
/wiki/Najha	Najha	35.66:211.13	Draconis Combine
/wiki/Naka_Pabni	Naka Pabni	377.91:-291.64	Federated Suns
/wiki/Nakaojo	Nakaojo	287.18:183.22	Draconis Combine
/wiki/Nam_Dinh	Nam Dinh	-66.62:-253.19	No record
/wiki/Namen	Namen	171.85:-217.25	No record
/wiki/Nanking	Nanking	22.73:-52.11	Capellan Confederation
/wiki/Nara	Nara	292.71:296.54	No record
/wiki/Narellan	Narellan	170.60:-253.88	Federated Suns
/wiki/Naryn	Naryn	-37.17:-363.73	No record
/wiki/Nashira	Nashira	47.65:33.58	Draconis Combine
/wiki/Nashuar	Nashuar	97.52:-203.54	Capellan Confederation
/wiki/Nathan	Nathan	-67.16:-49.50	Free Worlds League
/wiki/Navarre	Navarre	-706.07:1138.50	No record
/wiki/Necedah	Necedah	353.88:-8.06	Federated Suns
/wiki/Necromo	Necromo	102.80:-189.81	Capellan Confederation
/wiki/Neerabup	Neerabup	-339.19:333.67	Lyran Commonwealth
/wiki/Negushevo	Negushevo	-286.73:-275.76	Free Worlds League
/wiki/Nekkar	Nekkar	-93.51:97.06	Lyran Commonwealth
/wiki/Neosho	Neosho	549.80:-25.64	Federated Suns
/wiki/Nerum	Nerum	640.82:264.67	No record
/wiki/Nestor	Nestor	-170.46:-26.08	Free Worlds League
/wiki/Neukirchen	Neukirchen	396.52:-306.72	Federated Suns
/wiki/New_Aberdeen	New Aberdeen	256.93:78.28	Federated Suns
/wiki/New_Abilene	New Abilene	-71.64:-450.56	Magistracy of Canopus
/wiki/New_Aragon	New Aragon	69.48:-88.81	No record
/wiki/New_Athens	New Athens	59.67:-130.87	No record
/wiki/New_Avalon	New Avalon	266.49:-110.84	Federated Suns
/wiki/New_Bergen	New Bergen	19.38:402.95	Draconis Combine
/wiki/New_Caledonia	New Caledonia	-59.19:405.53	Draconis Combine
/wiki/New_Canton	New Canton	8.28:-72.92	Capellan Confederation
/wiki/New_Capetown	New Capetown	-251.87:262.64	Lyran Commonwealth
/wiki/New_Ceylon	New Ceylon	148.31:433.57	No record
/wiki/New_Crete	New Crete	39.82:-200.47	No record
/wiki/New_Dallas	New Dallas	-54.93:-25.62	No record
/wiki/New_Damascus	New Damascus	273.99:-206.60	Federated Suns
/wiki/New_Delos	New Delos	-37.98:-141.69	Free Worlds League
/wiki/New_Delphi	New Delphi	971.74:201.77	No record
/wiki/New_Earth	New Earth	-12.40:3.08	Lyran Commonwealth
/wiki/New_Exford	New Exford	-137.18:244.94	Lyran Commonwealth
/wiki/New_Florence	New Florence	90.61:-11.64	No record
/wiki/New_Galicia	New Galicia	-364.50:-219.44	No record
/wiki/New_Ganymede	New Ganymede	197.42:-377.37	Taurian Concordat
/wiki/New_Gascony	New Gascony	662.62:-261.24	Tortuga Dominions
/wiki/New_Hati	New Hati	652.29:-246.90	Tortuga Dominions
/wiki/New_Hessen	New Hessen	83.97:-57.06	Capellan Confederation
/wiki/New_Home	New Home	7.22:-12.80	Capellan Confederation
/wiki/New_Hope	New Hope	-113.11:-33.11	Free Worlds League
/wiki/New_India	New India	-458.31:47.52	Lyran Commonwealth
/wiki/New_Ivaarsen	New Ivaarsen	226.95:34.59	Federated Suns
/wiki/New_Kent	New Kent	119.57:1770.14	Clans
/wiki/New_Kyoto	New Kyoto	-125.64:11.90	Lyran Commonwealth
/wiki/New_Macao	New Macao	77.48:-123.22	Capellan Confederation
/wiki/New_Mendham	New Mendham	179.12:59.40	Draconis Combine
/wiki/New_Olympia	New Olympia	-150.06:-131.21	Free Worlds League
/wiki/New_Oslo	New Oslo	15.24:386.14	Draconis Combine
/wiki/New_Port_Royal	New Port Royal	658.46:-211.16	Tortuga Dominions
/wiki/New_Praha	New Praha	-104.43:-176.98	No record
/wiki/New_Rhodes_III	New Rhodes III	102.36:-15.81	Federated Suns
/wiki/New_Roland	New Roland	-8.00:-404.12	Capellan Confederation
/wiki/New_Sagan	New Sagan	79.80:-178.93	Capellan Confederation
/wiki/New_Samarkand	New Samarkand	359.45:248.58	Draconis Combine
/wiki/New_Sapporo	New Sapporo	332.96:417.29	No record
/wiki/New_Sarum	New Sarum	228.76:424.37	No record
/wiki/New_Sierra	New Sierra	825.55:76.70	No record
/wiki/Newtown_Square	Newtown Square	-228.27:393.12	Lyran Commonwealth
/wiki/New_St._Andrews	New St. Andrews	-513.03:-107.97	Independent world
/wiki/New_Start	New Start	366.20:301.52	No record
/wiki/New_Stevens	New Stevens	22.35.81:-6.09	No record
/wiki/New_Sumatra	New Sumatra	139.37:64.38	No record
/wiki/New_Syrtis	New Syrtis	231.06:-296.89	Federated Suns
/wiki/New_Troy	New Troy	-51.06:-261.76	No record
/wiki/New_Valencia	New Valencia	219.97:-50.02	Federated Suns
/wiki/New_Vallis	New Vallis	191.79:-375.56	Taurian Concordat
/wiki/New_Vandenberg	New Vandenberg	155.74:-408.52	Taurian Concordat
/wiki/New_Venice	New Venice	-470.70:-296.49	Marian Hegemony
/wiki/New_Wessex	New Wessex	-12.41:113.43	Draconis Combine
/wiki/New_Westin	New Westin	38.22:-243.71	Capellan Confederation
/wiki/New_%C3%85lborg	New Ålborg	-112.26:447.54	No record
/wiki/Newcastle	Newcastle	-208.48:-182.02	Free Worlds League
/wiki/Newton	Newton	317.41:-30.54	Federated Suns
/wiki/Nexus_Ri	Nexus Ri	417.21:207.87	No record
/wiki/Ngake	Ngake	-173.83:-199.99	Free Worlds League
/wiki/Niangol	Niangol	-373.99:244.67	Lyran Commonwealth
/wiki/Nichol%27s_Rest	Nichol's Rest	-265.67:70.10	No record
/wiki/Nightwish	Nightwish	-446.89:4.26	No record
/wiki/Nihal	Nihal	43.90:-312.99	Capellan Confederation
/wiki/Niihau	Niihau	-237.41:-80.49	Free Worlds League
/wiki/Niles_(DC)	Niles	398.59:119.89	Federated Suns
/wiki/Niles_(Clan)	Niles (Clan)	117.76:1692.63	Clans
/wiki/Ningpo	Ningpo	54.28:-66.74	Capellan Confederation
/wiki/Ningxia	Ningxia	314.65:315.55	Draconis Combine
/wiki/Niomede	Niomede	-0.26:-352.01	Capellan Confederation
/wiki/Niops	Niops	-374.01:-263.17	Niops Association
/wiki/Niquinohomo	Niquinohomo	407.64:-226.72	Federated Suns
/wiki/Nirasaki	Nirasaki	34.37:19.33	Draconis Combine
/wiki/Nis	Nis	249.84:-187.99	No record
/wiki/Nito	Nito	-557.01:226.98	No record
/wiki/Nizina	Nizina	309.67:-228.31	Federated Suns
/wiki/No_Return	No Return	56.31:-178.63	Capellan Confederation
/wiki/Noatak	Noatak	330.86:-213.84	Federated Suns
/wiki/Nobel	Nobel	-166.41:-426.65	No record
/wiki/Nockatunga	Nockatunga	-288.82:-54.46	Free Worlds League
/wiki/Nogales	Nogales	269.69:-218.38	No record
/wiki/Noh-wan_Hohm	Noh-wan Hohm	155.02:-178.38	No record
/wiki/Noisiel	Noisiel	-308.12:149.14	Lyran Commonwealth
/wiki/Non_Diz	Non Diz	146.84:-371.69	No record
/wiki/Nopah	Nopah	57.08:-33.88	Federated Suns
/wiki/Norfolk	Norfolk	-221.66:-181.22	Free Worlds League
/wiki/Norman%27s_World	Norman's World	330.48:-353.59	Taurian Concordat
/wiki/Northfield	Northfield	279.42:-75.53	Federated Suns
/wiki/Northsun	Northsun	503.51:213.82	No record
/wiki/Northwind	Northwind	34.12:-2.89	Federated Suns
/wiki/Notwina	Notwina	294.93:-193.62	Federated Suns
/wiki/Nouasseur	Nouasseur	-351.01:264.20	Lyran Commonwealth
/wiki/Nouveau_Toulouse	Nouveau Toulouse	284.34:60.73	No record
/wiki/Nouveaux_Paris	Nouveaux Paris	128.20:838.45	No record
/wiki/Nova_Roma	Nova Roma	-83.18:-134.91	Free Worlds League
/wiki/Novara	Novara	-366.04:116.48	Lyran Commonwealth
/wiki/Novaya_Zemlya	Novaya Zemlya	180.67:-183.31	Federated Suns
/wiki/Novgorod	Novgorod	-751.95:934.45	No record
/wiki/Novo_Franklin	Novo Franklin	667.89:61.54	Independent world
/wiki/Novo_Tressida	Novo Tressida	-172.35:-493.21	Magistracy of Canopus
/wiki/Nowhere	Nowhere	369.12:403.20	Draconis Combine
/wiki/Nox	Nox	13.18:239.83	Draconis Combine
/wiki/Nuelson_Minor	Nuelson Minor	-345.45:173.11	No record
/wiki/Nukus	Nukus	-2.11:322.89	No record
/wiki/Nullarbor	Nullarbor	-158.38:-252.09	Free Worlds League
/wiki/Numenor	Numenor	283.82:-107.59	Federated Suns
/wiki/Numki	Numki	49.09:201.06	Draconis Combine
/wiki/Nuneaton	Nuneaton	-335.26:142.88	Lyran Commonwealth
/wiki/Nunivak	Nunivak	322.07:-188.26	Federated Suns
/wiki/Nusakan	Nusakan	-34.77:43.28	Lyran Commonwealth
/wiki/Nyasa	Nyasa	-413.41:397.10	No record
/wiki/Nykvarn	Nykvarn	123.29:388.72	Draconis Combine
/wiki/Nyserta	Nyserta	-17.78:498.76	Elysian Fields
/wiki/O%27Fallon	O'Fallon	313.55:-83.29	Federated Suns
/wiki/Oberon	Oberon	-111.41:473.25	Oberon Confederation
/wiki/Obrenovac	Obrenovac	-187.43:-335.55	Free Worlds League
/wiki/Oceana	Oceana	-96.36:-108.84	Free Worlds League
/wiki/Odabasi	Odabasi	71.08:213.73	Draconis Combine
/wiki/Odawara	Odawara	235.80:265.69	No record
/wiki/Odell	Odell	250.48:-97.49	Federated Suns
/wiki/Odessa	Odessa	-120.64:186.87	Lyran Commonwealth
/wiki/Offerman	Offerman	573.32:-52.26	Federated Suns
/wiki/Ogano	Ogano	82.97:211.14	Draconis Combine
/wiki/Ogilvie	Ogilvie	195.76:-232.05	Federated Suns
/wiki/Ohrensen	Ohrensen	-16.28:-122.62	Free Worlds League
/wiki/Okains	Okains	241.17:-268.65	Federated Suns
/wiki/Okaya	Okaya	108.91:38.04	No record
/wiki/Okefenokee	Okefenokee	606.93:-67.51	Federated Suns
/wiki/Olafsvik	Olafsvik	-176.41:-240.82	Free Worlds League
/wiki/Olancha	Olancha	167.24:-6.51	Federated Suns
/wiki/Old_Canton	Old Canton	393.59:260.66	No record
/wiki/Old_Kentucky	Old Kentucky	2.06:-142.68	Capellan Confederation
/wiki/Oldsmith	Oldsmith	306.33:88.67	No record
/wiki/Oli	Oli	136.33:-152.34	No record
/wiki/Oligar	Oligar	89.69:-272.75	No record
/wiki/Olindo	Olindo	463.21:-234.75	Federated Suns
/wiki/Oliver	Oliver	-31.78:-7.07	Free Worlds League
/wiki/Oltepesi	Oltepesi	252.54:-276.68	Federated Suns
/wiki/Omagh	Omagh	152.76:211.39	Draconis Combine
/wiki/Onverwacht	Onverwacht	679.53:157.62	No record
/wiki/Orbisonia	Orbisonia	150.17:-155.16	Federated Suns
/wiki/Ordino	Ordino	41.95:-365.32	No record
/wiki/Orestes	Orestes	-26.12:167.59	Draconis Combine
/wiki/Organo	Organo	355.77:-347.00	Taurian Concordat
/wiki/Oriente	Oriente	-76.20:-212.91	Free Worlds League
/wiki/Orkney_(LC)	Orkney	-48.56:236.61	Lyran Commonwealth
/wiki/Orkney_(TC)	Orkney (TC)	378.87:-399.29	No record
/wiki/Ormal	Ormal	420.01:-68.22	No record
/wiki/Ormstown	Ormstown	-438.89:193.57	Lyran Commonwealth
/wiki/Oscar	Oscar	548.60:-451.75	No record
/wiki/Oshika	Oshika	239.15:176.68	Draconis Combine
/wiki/Osmus_Saar	Osmus Saar	149.40:173.92	Draconis Combine
/wiki/Osset	Osset	458.47:227.93	No record
/wiki/Osumi	Osumi	74.11:138.81	No record
/wiki/Otho	Otho	78.42:176.29	Draconis Combine
/wiki/Otisberg	Otisberg	-486.47:125.07	No record
/wiki/Ottumwa	Ottumwa	398.58:33.29	Federated Suns
/wiki/Silence	Silence	217.46:413.62	No record
/wiki/Ourem	Ourem	658.89:293.36	No record
/wiki/Outer_Volta	Outer Volta	155.34:317.93	Draconis Combine
/wiki/Outpost_(system)	Outpost	15.25:426.47	Draconis Combine
/wiki/Outreach	Outreach	-3.10:-34.68	Capellan Confederation
/wiki/Ovan	Ovan	30.47:-207.28	Capellan Confederation
/wiki/Overton	Overton	46.22:-209.37	Capellan Confederation
/wiki/Oyevaina	Oyevaina	37.67:264.05	No record
/wiki/Ozawa	Ozawa	84.77:2.79	Federated Suns
/wiki/P3	P3	-111.42:879.74	No record
/wiki/P9	P9	-114.46:1030.19	No record
/wiki/Paches	Paches	154.37:-143.79	No record
/wiki/Paf	Paf	188.69:-436.12	No record
/wiki/Pain	Pain	-408.67:349.65	No record
