!System;X;Y;3025
Fort Loudon;-32,326;209,081;Lyran Commonwealth
Ganshoren;-43,428;158,150;Lyran Commonwealth
Jabuka;-28,450;219,417;Draconis Combine
Kelenfold;-57,392;198,214;Lyran Commonwealth
Lothan;-9,837;220,706;Draconis Combine
Meacham;-28,699;187,359;Lyran Commonwealth
Morningside;-35,677;167,973;Lyran Commonwealth
Nox;13,177;239,832;Draconis Combine
Kerensky's Vision;-72,643;189,270;No record
Quarell;-30,504;232,596;Draconis Combine
Ramsau;-0,273;222,518;Draconis Combine
Rasalgethi;-41,881;212,179;Lyran Commonwealth
Shardayne;4,579;247,120;No record
Skandia;22,742;251,468;Draconis Combine
Tomans;-50,931;222,258;Lyran Commonwealth
Ueda;-14,044;207,934;Draconis Combine
Utrecht;23,514;236,473;Draconis Combine
Orkney;-48,602;234,925;Lyran Commonwealth
Camlann (DC);0,521;165,620;Draconis Combine
Deweidewd;-107,279;283,248;No record
Basiliano;-36,966;341,425;Draconis Combine
Ridderkerk;-46,273;351,246;Lyran Commonwealth
A Place;-123,764;272,182;Lyran Commonwealth
Antares;-124,891;297,734;Lyran Commonwealth
Ballynure;-82,203;246,295;Lyran Commonwealth
Benfled;-72,905;260,773;Lyran Commonwealth
Bessarabia;-25,605;276,803;Lyran Commonwealth
Biota;-44,735;271,632;Lyran Commonwealth
Blair Atholl;-98,763;271,115;Lyran Commonwealth
Colmar;-66,184;299,293;Lyran Commonwealth
Cusset;-49,375;283,778;Lyran Commonwealth
Dell;-61,279;330,822;Lyran Commonwealth
Domain;-32,828;248,120;Lyran Commonwealth
Dompaire;-74,717;300,067;Lyran Commonwealth
Dustball;-104,483;266,199;Lyran Commonwealth
Galuzzo;-15,527;250,954;Draconis Combine
Graceland;-100,609;246,035;Lyran Commonwealth
Graus;-100,617;297,223;Lyran Commonwealth
Hainfeld;-13,447;268,525;Draconis Combine
Hyperion;-19,402;277,063;Draconis Combine
Kandis;-6,477;322,042;Draconis Combine
Karston;-10,352;277,063;Draconis Combine
Kobe;-15,010;281,453;Lyran Commonwealth
Koniz;-92,549;259,733;Lyran Commonwealth
La Grave;-51,189;247,068;Lyran Commonwealth
Laurent;-44,218;302,912;Lyran Commonwealth
Maestu;-35,361;288,914;Lyran Commonwealth
Memmingen;6,450;308,600;Draconis Combine
Montmarault;-59,198;263,094;Lyran Commonwealth
Morges;-141,416;283,196;Lyran Commonwealth
Moritz;-32,316;319,450;Draconis Combine
Pandora;-84,553;234,789;Lyran Commonwealth
Shaula;-30,648;269,788;Disputed World
Rastaban;-33,617;262,840;Lyran Commonwealth
Satalice;5,940;260,774;Draconis Combine
Sevren;-44,468;313,247;Lyran Commonwealth
Skokie;-41,634;322,555;Draconis Combine
Stonarboi;-99,116;309,722;No record
Sudeten;-83,471;292,084;Lyran Commonwealth
Suk II;-29,214;256,116;Lyran Commonwealth
Svarstaad;-62,052;338,584;Lyran Commonwealth
Thannhausen;-8,548;292,048;Draconis Combine
Thun;-17,846;259,733;Draconis Combine
Volders;-24,041;291,788;Draconis Combine
Vulcan;-66,708;320,486;Lyran Commonwealth
Weingarten;-19,402;300,325;Draconis Combine
Wheel;-30,512;264,911;Draconis Combine
Zoetermeer;-78,079;330,566;Lyran Commonwealth
Tamar;-15,391;314,863;Lyran Commonwealth
Kreller;-59,834;352,897;No record
Harvest;-62,052;375,286;Draconis Combine
New Caledonia;-59,198;405,533;Draconis Combine
Norn;-54,816;395,970;Draconis Combine
Planting;-53,786;364,691;Lyran Commonwealth
Alyina;-134,910;340,912;Lyran Commonwealth
Anywhere;-167,214;436,029;Lyran Commonwealth
Apolakkia;-116,375;340,389;Lyran Commonwealth
Apollo (system);-129,641;432,458;Lyran Commonwealth
Baker 3;-104,473;324,098;Lyran Commonwealth
Bensinger;-128,757;444,564;Lyran Commonwealth
Beta VII;-154,824;384,330;Lyran Commonwealth
Bone-Norman;-185,360;424,923;Lyran Commonwealth
Butler;-126,179;375,283;Lyran Commonwealth
Chateau;-75,747;395,445;Lyran Commonwealth
Csesztreg;-69,286;391,313;Draconis Combine
Denizli;-113,005;347,374;Lyran Commonwealth
Derf;-130,839;394,669;Lyran Commonwealth
Devin;-110,627;333,924;Lyran Commonwealth
Evciler;-95,137;356,673;Lyran Commonwealth
Golandrinas;-159,482;400,359;Lyran Commonwealth
Here;-150,168;444,822;Lyran Commonwealth
Icar;-83,499;413,799;Lyran Commonwealth
Leskovik;-90,486;333,151;Lyran Commonwealth
Malibu;-145,309;377,868;Lyran Commonwealth
Maxie's Planet;-96,434;389,507;Lyran Commonwealth
Persistence;-106,256;406,305;Lyran Commonwealth
Renren;-177,376;407,084;No record
Romulus;-89,704;379,416;Lyran Commonwealth
Seiduts;-81,943;361,586;Lyran Commonwealth
Somerset;-159,482;425,693;Lyran Commonwealth
Steelton;-105,763;422,332;Lyran Commonwealth
Toland;-115,773;431,382;Lyran Commonwealth
Winfield (LC);-111,711;405,264;Lyran Commonwealth
Twycross;-108,349;365,246;Lyran Commonwealth
Vantaa;-72,637;351,506;Lyran Commonwealth
Waldorff;-131,829;358,739;Lyran Commonwealth
Wotan;-142,138;408,366;Lyran Commonwealth
Trell;-113,976;386,942;Lyran Commonwealth
Leximon;-463,228;-207,652;Lothian League
Lindassa;-475,101;-216,009;Lothian League
Logan Prime;-484,775;-228,763;Lothian League
Lordinax;-469,824;-172,906;Lothian League
Lummatii;-487,193;-205,012;Lothian League
Paulinus;-481,258;-254,712;Lothian League
Lothario;-474,391;-185,731;Lothian League
Bye's Ship;-250,981;-493,657;No record
Coopertown;-301,667;-455,141;No record
Crawford's Delight;-209,067;-519,376;No record
Durabon;-279,793;-441,329;No record
Eagle Rest;-244,105;-549,928;No record
Helvetica;-232,593;-571,418;No record
Kleinwelt;-334,286;-423,676;No record
Cayuga;-280,178;-513,855;No record
Cresson;-269,816;-483,923;No record
Gambilon;-263,594;-382,840;Magistracy of Canopus
Gettorf;-213,790;-536,114;No record
Herrmaz;-241,420;-446,316;No record
Kossandra's Memory;-232,145;-474,748;No record
Luxani;-268,664;-418,303;No record
Mondra;-317,016;-403,337;No record
Schmitt;-304,737;-430,200;No record
Techne's Revenge;-231,593;-424,618;Magistracy of Canopus
Thraxa;-322,077;-378,003;Magistracy of Canopus
Vixen;-292,617;-390,095;No record
Weistheimer;-244,905;-519,158;No record
Zelmag III;-265,979;-401,802;No record
Ballad II;-269,750;-465,071;No record
Tetski;-125,748;-475,260;No record
Trip;-123,314;-468,960;Magistracy of Canopus
Adherlwin;-134,304;-418,682;Magistracy of Canopus
Afarsin;-216,314;-369,872;Magistracy of Canopus
Bass;-218,513;-353,602;Magistracy of Canopus
Bethonolog;-187,952;-357,999;Magistracy of Canopus
Booker;-237,650;-357,776;Magistracy of Canopus
Borgan's Rift;-105,063;-412,086;Magistracy of Canopus
Brixtana;-91,651;-450,122;Magistracy of Canopus
Candiear;-203,780;-419,341;Magistracy of Canopus
Cate's Hold;-69,555;-471,669;Magistracy of Canopus
Early Dawn;-92,969;-428,575;Magistracy of Canopus
Fanardir;-118,034;-398,676;Magistracy of Canopus
Gallis;-173,659;-380,426;Magistracy of Canopus
Hardcore;-198,284;-473,209;Magistracy of Canopus
Harminous;-185,971;-444,404;Magistracy of Canopus
Hastur;-82,978;-402,337;No record
Joyz;-135,403;-448,365;Magistracy of Canopus
Krimari;-162,228;-439,350;Magistracy of Canopus
Lindenmarle;-206,199;-384,383;Magistracy of Canopus
Lockton;-134,304;-433,413;Magistracy of Canopus
Marantha;-248,415;-368,993;Magistracy of Canopus
Megarez;-172,341;-411,208;Magistracy of Canopus
New Abilene;-71,642;-450,564;Magistracy of Canopus
Nobel;-166,405;-426,654;No record
Palladix;-241,378;-409,228;Magistracy of Canopus
Royal Foxx;-196,306;-395,377;Magistracy of Canopus
Tarol IV;-229,505;-399,334;Magistracy of Canopus
Wildwood;-217,633;-440,009;No record
Zathras;-84,041;-390,390;No record
Canopus;-147,166;-394,997;Magistracy of Canopus
Itzehoe;-76,479;-518,769;No record
Modesto;-142,027;-536,497;No record
Shipton;-152,774;-517,692;No record
Addasar;-29,439;-516,520;Magistracy of Canopus
Dainmar Majoris;-62,198;-484,197;Magistracy of Canopus
Dunianshire;-77,807;-498,048;Magistracy of Canopus
Novo Tressida;-172,349;-493,212;Magistracy of Canopus
Palm;-101,773;-469,906;Magistracy of Canopus
Reinbak;-112,097;-522,298;No record
Skyfog;-59,979;-541,794;No record
Trznadel Cluster;-159,788;-458,649;Magistracy of Canopus
Luxen;-102,540;-493,873;Magistracy of Canopus
Aragon;-667,354;1.127,049;No record
Córdoba;-689,241;1.151,604;No record
Galicia;-663,914;1.142,766;No record
León;-690,677;1.102,128;No record
Navarre;-713,381;1.146,088;No record
Valencia;-707,786;1.122,882;No record
Asturias;-718,968;1.102,763;No record
Granada;-674,292;1.161,683;No record
Castile;-657,330;1.107,476;No record
Anglia;993,695;204,758;New Delphi Compact
Belgae;954,810;211,141;New Delphi Compact
Dania;943,212;203,649;New Delphi Compact
Halkidik;981,560;201,922;New Delphi Compact
Helvetia;975,929;187,486;New Delphi Compact
Hibernia;966,918;219,185;New Delphi Compact
Karpathos;964,203;194,544;New Delphi Compact
Lemnos;989,700;192,378;New Delphi Compact
Thasos;949,371;195,625;New Delphi Compact
New Delphi;971,739;203,887;New Delphi Compact
Eigerland;572,236;187,147;No record
Finse;531,470;166,883;No record
Ictus;547,266;186,204;No record
Jordan Wais;496,804;177,265;Outworlds Alliance
Loparri;528,000;125,026;Outworlds Alliance
Mitchella;481,006;141,717;Outworlds Alliance
Praxton;547,409;131,739;Outworlds Alliance
Quatre Belle;481,369;156,414;Outworlds Alliance
Rudolpho;533,989;156,594;Outworlds Alliance
Vinstra;516,133;186,162;No record
Alpheratz;502,785;152,898;Outworlds Alliance
Joshua;625,486;129,652;No record
Kaldu;599,067;180,035;No record
Baliggora;590,773;154,367;Outworlds Alliance
Dreadlord;566,112;151,565;No record
Ferris;583,667;126,868;Outworlds Alliance
Halgrim;625,961;154,393;No record
Jeppens;589,909;111,747;No record
Raldamax;596,397;141,353;Outworlds Alliance
Trimaldix;571,729;131,737;Outworlds Alliance
Valasha;588,776;93,273;Outworlds Alliance
Waitur;621,953;109,627;No record
Ambatomainty;701,409;175,022;No record
Domeyko;679,846;229,542;No record
Loikaw;727,622;203,962;No record
Maripa;754,264;203,785;No record
Waini Point;732,502;165,029;No record
Feijo;691,063;250,202;No record
Puttalam;736,804;184,386;No record
Zetang;692,735;216,708;No record
Zumbo;711,438;162,875;No record
Blommestein;724,778;222,868;No record
Bell (OA);535,241;221,311;No record
Devil's Breath;509,764;226,297;No record
Greypearl;461,441;254,628;No record
Helland;489,948;243,170;No record
Joan's Post;509,796;245,110;No record
Johnson;531,755;252,287;No record
Osset;458,470;227,929;No record
Tresspass;525,909;266,217;No record
Ulubis;562,016;230,608;No record
Coraines;489,546;196,500;Outworlds Alliance
Dneiper;465,051;244,219;Outworlds Alliance
Halla;513,804;204,112;No record
Milligan's World;450,536;217,364;Outworlds Alliance
Mindrel;547,504;207,411;No record
Northsun;503,506;213,818;No record
Prinis Prime;473,216;233,331;Outworlds Alliance
Quantraine;455,618;205,207;Outworlds Alliance
Risin;483,557;225,893;Outworlds Alliance
Rushaven;473,579;211,016;Outworlds Alliance
Cerberus;475,838;190,466;Outworlds Alliance
Achnoly;638,819;199,142;No record
Flynn;639,635;174,673;No record
Schrim;616,313;199,868;No record
Sornath;673,160;124,829;No record
Kent;693,250;128,011;No record
Achton;632,323;190,916;No record
Braben's Frontier;580,482;206,470;No record
Calingasta;670,847;182,793;No record
Coyle;636,799;170,182;No record
Gaeri;665,682;220,688;No record
Shiri;653,632;150,624;No record
Voehn;598,877;195,744;No record
Vonja;648,966;115,771;No record
Onverwacht;679,529;157,619;No record
Dralkig;516,624;113,395;No record
Alegro;429,841;144,618;Outworlds Alliance
Banori;494,250;124,118;Outworlds Alliance
Brasha;436,566;194,866;Outworlds Alliance
Calish;457,600;159,587;Outworlds Alliance
Crestoblus;452,156;102,526;Outworlds Alliance
Dindatari;438,548;159,677;Outworlds Alliance
Ki Zoban;446,071;132,282;No record
Kinkaid II;440,546;122,486;Outworlds Alliance
Lushann;449,617;140,809;Outworlds Alliance
Mishkadrill;509,843;86,018;Outworlds Alliance
Morthac;442,736;174,363;Outworlds Alliance
Quiberas;467,773;174,002;Outworlds Alliance
Sevon;465,538;132,818;Outworlds Alliance
Tellman IV;537,142;98,175;Outworlds Alliance
Toten;567,997;92,895;No record
Ugland;557,628;107,976;No record
Ramora;491,303;99,048;Outworlds Alliance
Barahona;684,662;284,052;No record
Crichton;589,252;226,772;No record
Danli;667,385;273,411;No record
Fallry;587,889;290,107;No record
Gitarama;676,503;263,403;No record
Hrafn;618,547;232,599;No record
Nerum;610,815;264,269;No record
Raetia;575,214;245,550;No record
Renorsal;616,804;262,981;No record
Tanz;651,509;229,542;No record
Zalt;661,832;248,285;No record
Zebuluraskai;616,788;266,337;No record
Azur;651,303;257,747;No record
Blueys;601,610;296,350;No record
Grankum;579,334;274,300;No record
Koury;595,138;250,793;No record
Michtal;561,771;263,415;No record
Mizt;632,616;251,086;No record
Vangburg;613,999;267,841;No record
Glitnir;603,107;234,854;No record
Wynn's Roost;610,609;269,932;No record
Crellacor;-82,874;469,854;Oberon Confederation
Sigurd;-103,889;479,713;Oberon Confederation
Oberon;-111,419;473,251;Oberon Confederation
Portland;91,271;-508,604;No record
Artru;165,999;-469,811;No record
Coromodir;92,158;-466,511;No record
Gangtok;135,199;-472,324;No record
Girondas;152,918;-421,676;No record
Katinka;151,694;-451,193;No record
Qalzi;161,826;-436,823;No record
Rockwellawan;67,084;-483,321;Independent world
Brinton;134,638;-411,522;No record
Angra;390,616;-361,187;No record
Badlands;421,692;-354,196;No record
Lorkdal;421,012;-343,751;No record
Luderitz;483,221;-398,616;No record
Sebha;422,896;-412,788;No record
Simone;387,554;-377,916;No record
Althea's Choice;380,171;-340,187;Taurian Concordat
Pirates' Haven;424,959;-349,827;Independent world
Baltar;488,635;-362,600;No record
Cadela;426,669;-390,876;No record
Cyrton;364,130;-343,269;Taurian Concordat
Famdo;469,550;-369,433;No record
Klenkar;409,938;-377,682;No record
Leh;441,509;-376,031;No record
Organo;355,767;-347,000;Taurian Concordat
San Carlos;454,874;-394,178;No record
Serenity;390,616;-396,529;No record
Dumassas;428,872;-321,741;No record
Menion;187,019;-394,470;No record
Parian;187,351;-382,625;No record
Woogi;226,858;-412,083;No record
Atreus Prime;227,712;-373,559;Taurian Concordat
Brisbane;154,953;-398,782;Taurian Concordat
Burton;185,434;-420,735;Taurian Concordat
Camadeierre;217,730;-401,501;Taurian Concordat
Flaum;182,350;-415,472;Taurian Concordat
Hyades Cluster;191,317;-389,550;Taurian Concordat
Illiushin;211,927;-397,510;Taurian Concordat
Ina;199,014;-391,106;No record
Ishtar;187,985;-388,078;Taurian Concordat
Jamestown;194,879;-387,717;Taurian Concordat
Jansen's Hold;183,985;-378,279;Taurian Concordat
Laconis;152,050;-392,974;Taurian Concordat
Landmark;176,554;-396,705;Taurian Concordat
MacLeod's Land;169,478;-387,172;Taurian Concordat
Mas;227,330;-425,510;No record
Megaris;196,137;-395,651;No record
Mithron;224,445;-363,581;Taurian Concordat
New Ganymede;197,420;-377,374;Taurian Concordat
New Vallis;191,796;-375,560;Taurian Concordat
New Vandenberg;155,862;-405,627;Taurian Concordat
Paf;188,686;-436,115;No record
Pinard;173,962;-389,373;Taurian Concordat
Renfield;222,821;-385,176;Taurian Concordat
Samantha;191,431;-385,176;Taurian Concordat
Taurus;191,381;-391,003;Taurian Concordat
Tirabad;339,017;-389,933;No record
Amber;281,994;-377,916;No record
Amber Grove;272,879;-362,394;Taurian Concordat
Celentaro;339,936;-348,979;Taurian Concordat
Centavido;257,724;-368,727;No record
Dicallus;342,136;-373,166;Taurian Concordat
Euschelus;280,794;-389,434;Taurian Concordat
Fiery Plains;363,991;-416,321;No record
Flatspin;260,080;-385,927;No record
Grossbach;310,035;-366,791;Taurian Concordat
Hanseta;287,702;-352,311;No record
Logan's Land;323,666;-356,676;Taurian Concordat
Masterton;292,596;-369,764;No record
Mavegh;320,853;-335,536;No record
Norman's World;330,482;-353,598;Taurian Concordat
Sartu;297,215;-342,833;No record
Sterope;266,755;-404,334;Taurian Concordat
Zelski II;324,101;-427,161;No record
Perdition;306,955;-356,676;Taurian Concordat
Fletcher's Feast;677,501;-218,960;Tortuga Dominions
Morgan's Holdfast;672,605;-192,835;Tortuga Dominions
New Gascony;662,624;-261,238;Tortuga Dominions
New Hati;652,286;-246,903;Tortuga Dominions
New Port Royal;658,457;-211,158;Tortuga Dominions
Tortuga Prime;664,715;-233,487;Tortuga Dominions
Tokasha;108,064;1.727,002;Clans
Foster;44,135;1.731,763;Clans
Homer;-78,704;1.797,638;Clans
Nyserta;-17,783;498,766;Elysian Fields
Dante;427,860;175,122;Outworlds Alliance
Able's Glory;-539,230;124,700;No record
Addhara;-443,661;-293,417;Marian Hegemony
Aea;156,052;-426,165;No record
Albaracht;492,596;-458,249;No record
Algenib;-438,602;-379,179;Marian Hegemony
Alphard;-406,230;-298,444;Marian Hegemony
Anklan;-861,920;780,186;No record
Antwerp;-668,904;869,790;No record
Appian;44,177;-466,730;No record
Argos;177,463;-484,335;No record
Attenbrooks;-71,710;985,309;No record
Baccalieu;-404,744;-334,758;Marian Hegemony
Ballalaba;-401,666;-352,790;Marian Hegemony
Bazaar;23,560;754,294;No record
Belle Isle;445,267;-451,750;No record
Bergen;-767,166;741,273;No record
Braunschweig;-687,001;849,967;No record
Bremen (HL);-792,065;806,461;No record
Bruges;-786,439;885,796;No record
Cadiz (TC);328,076;-424,041;No record
Cambridge;-300,591;640,309;No record
Carcri;701,769;-110,366;No record
Carthage;199,053;-464,191;No record
Carvajal;417,122;-435,915;No record
Celano;323,458;-484,147;Taurian Concordat
Cephei;688,652;-80,350;No record
Chaine Cluster;-235,003;568,796;No record
Charleston;409,646;-389,514;No record
Cogdell;521,902;-141,512;Federated Suns
Colchis;458,018;-498,371;No record
Colleen;-146,595;1.836,398;No record
Ctesiphon;321,433;1.044,118;No record
Cygnus;-7,084;-500,136;No record
Danzig;-642,356;847,356;No record
Davetal;271,495;-446,983;No record
Blantleff;-467,612;-115,768;Lothian League
Diik;531,014;-464,283;No record
Dormandaine;462,322;100,730;Outworlds Alliance
Dorpat;-731,345;883,663;No record
Dortmund;-732,695;781,853;No record
Drask's Den;-86,539;489,182;Oberon Confederation
Elbing (HL);-831,276;818,600;No record
Erod's Escape;483,634;-501,888;No record
Falsterbo (HL);-771,351;843,426;No record
Farstar;412,982;443,519;Independent world
Ferris (OC);-55,392;506,363;Oberon Confederation
Franmalin;415,723;-473,186;No record
Fronc;-1,121;-517,354;No record
Fylovar;461,378;-489,791;No record
Gant;311,293;-460,545;No record
Gateway;-720,205;642,490;No record
Gaul;514,084;-487,592;No record
Ghent;211,075;1.163,569;No record
Goslar;-661,826;747,197;No record
Greifswald;-666,845;669,647;No record
Gwithian;261,120;787,762;No record
Hamburg;-624,169;806,602;No record
Hardisey's Haven;-414,627;-91,682;Circinus Federation
Harris;-141,211;801,857;No record
Haublan;-200,599;580,452;No record
Helios;-368,234;-411,400;No record
Hellespont;235,525;-512,462;No record
Horatius;-439,703;-343,555;No record
Idrmach;-166,642;584,489;No record
Independence;58,656;-505,063;No record
Islington;-383,416;-368,844;Marian Hegemony
Joppa;-27,019;-437,797;No record
Kalmar (HL);-824,066;862,166;No record
Kampen;-739,127;906,561;No record
Kinbrace;-395,823;862,970;No record
Köln (HL);-705,332;721,099;No record
Köningsberg;-837,759;896,738;No record
Lastpost;565,533;-444,159;No record
Lübeck;-702,687;817,342;No record
Lynn;-761,306;683,816;No record
Manaringaine;-30,427;518,044;Elysian Fields
Mandalas;66,781;-443,797;No record
Marius's Tears;-468,505;-357,737;No record
Marknick;498,694;-483,195;No record
Maximillian;-443,069;-126,782;Circinus Federation
McEvans' Sacrifice;42,472;-520,243;No record
Micros III;361,497;-433,497;No record
Mirfak;386,121;-478,358;No record
Monument to Man;852,257;538,331;No record
Moroney;-493,084;155,743;No record
New Venice;-470,704;-296,494;No record
Nouveaux Paris;129,601;843,174;No record
Novgorod;-759,568;940,200;No record
Orkney (TC);378,867;-399,299;No record
Oscar;548,604;-451,750;No record
Paxon;-70,828;1.878,226;Clans
Pegasi;677,614;-134,353;No record
Placida;-117,687;490,786;No record
Pompey;-430,469;-320,684;Marian Hegemony
Porthos;90,209;475,924;Elysian Fields
Ramsey;-402,376;1.025,140;No record
Regis Roost;153,512;-442,234;No record
Rezak's Hole;418,427;339,173;No record
Riga (HL);-862,842;859,484;No record
Rondane;-223,796;583,816;No record
Salonika;435,901;973,056;No record
Santiago IV;-365,688;930,265;No record
Spitz;221,008;-429,166;No record
Stafford;-422,993;-306,609;Marian Hegemony
Stettin (HL);-806,386;950,988;No record
Stralsund;-651,116;735,315;No record
Suda Bay;244,834;946,949;No record
Suetonius;-405,185;-317,385;Marian Hegemony
Thadora's Land;-442,840;-90,993;Circinus Federation
The Rock;-82,203;500,490;Oberon Confederation
Thorn;-773,843;665,938;No record
Tomalov;-664,126;779,655;No record
TF4;293,091;668,481;No record
TJ239H2;-168,871;611,727;No record
P3;-112,322;884,953;No record
P9;-115,350;1.036,844;No record
Trelleborg;109,176;919,849;No record
Trinity;-248,567;760,806;No record
Tyrrhenia;428,555;-488,473;No record
Úr Cruinne;-15,217;-471,939;No record
Valerius;-452,990;-154,235;No record
Visby;-810,691;739,714;No record
Wark;-299,333;694,315;No record
Wismar;-846,335;944,486;No record
Wolf 82;-103,771;683,278;No record
Zorn's Keep;-428,849;-112,788;Circinus Federation
Grants Station;-66,839;1.833,928;Clans
Strato Domingo;10,767;1.879,240;Clans
Tiber (Clan system);89,485;1.875,313;Clans
Niles (Clan);118,965;1.705,414;Clans
Hellgate;40,314;1.841,910;Clans
New Kent;120,778;1.783,021;Clans
Argondale;-942,410;-574,390;No record
Atreus (Clan planet);71,782;1.732,829;Clans
Aurigae;867,931;-1.226,012;No record
Beehive Cluster;-404,973;-708,672;No record
Beta Salandor;1.255,493;-448,622;No record
Brundams;-1.875,941;-441,642;No record
Caesar's Crown;-635,626;-196,102;No record
Chaffee (DP);275,617;-1.756,633;No record
Death's Gaze Cluster;486,811;-1.707,652;No record
Doggerbank;-993,880;-280,691;No record
Dorian's Tears;-1.128,125;411,263;No record
Drachenfeld;1.181,661;-105,847;No record
Fager;90,982;-1.590,709;No record
Fröislandis;-1.317,087;-641,776;No record
Glory;99,263;1.834,137;Clans
Gurgaldar;-1.380,714;-296,348;No record
Heidrunn;-1.875,718;278,951;No record
Hoard;39,339;1.878,305;Clans
Horgens;215,950;-1.189,372;No record
Huntress;49,194;1.756,452;Clans
Interstellar Expeditions Base 14;-1.498,774;325,932;No record
Interstellar Expeditions Base 22;-733,713;-1.751,737;No record
Interstellar Expeditions Base 6;1.284,280;-178,299;No record
Joradian Cluster;-1.777,248;585,000;No record
Kazlam;-1.419,577;803,493;No record
Knechee;-590,711;-1.792,022;No record
Landrum;-1.126,552;-573,674;No record
Leviathans Rest;-140,959;-1.919,689;No record
Malador Cluster;-1.045,104;-380,934;No record
Melidron;-602,090;-971,148;No record
Mizdargh;399,244;-1.337,714;No record
Nebula D77;704,739;-1.813,595;No record
Priori;3,732;1.806,483;Clans
Refuel Base Gamma;-1.097,590;-238,091;No record
Saggina;-605,394;-2.002,330;No record
Star Cluster 1108 (RW);527,831;-1.888,790;No record
Star Cluster 1108 (SW);1.869,654;-672,337;No record
Star Cluster 643;1.935,846;-171,888;No record
Star Cluster 65;803,170;-592,215;No record
Star Cluster 752;61,452;-1.373,432;No record
Star Cluster 814;-1.021,887;-449,111;No record
Star Cluster 889;-104,722;-1.723,632;No record
Star Cluster A51;749,920;1.389,429;No record
Star Cluster Briceno 1;1.310,692;-569,843;No record
Star Cluster P12;115,631;1.303,559;No record
Star Cluster P24;-398,783;1.519,341;No record
T Cephei (The Devil's Eye);617,204;-308,641;No record
Tansalir;-1.549,585;-513,545;No record
The Eyes in the Dark;-935,259;297,008;No record
The Swan's Eye;640,365;-616,603;No record
Theta Carinae Cluster;223,150;471,763;No record
Tranquil;124,761;1.756,464;Clans
Ross 248 (Terrelibre);;;ComStar
Etienne's Sanctuary;;;No record
Herat (KE);;;No record
Long Baseline Facility-3;;;ComStar
Marv;;;No record
Mundo Nublar;;;No record
Nishapur;;;No record
Pioche;;;No record
Roxborough;;;No record
Siroc;;;Independent world
Urgenj;;;No record
Paraiso;;;No record
Luyten 68-28;;;ComStar
