SARNA.NET PATH	PLANET NAME	COORDINATES	SARNA.NET OVERHAUL PHASE	3025 AFFILIATION	REMARKS
/wiki/Kupang_(CC)	Kupang (CC)	-51.29:-275.60	0	No record	
/wiki/Kurhah	Kurhah	104.09:57.24	0	Draconis Combine	
/wiki/Kurragin	Kurragin	3.35:-204.67	0	Capellan Confederation	
/wiki/Kurvasa	Kurvasa	39.51:-354.11	0	Capellan Confederation	
/wiki/Kutludugun	Kutludugun	-331.20:-191.90	0	Free Worlds League	
/wiki/Kuzuu	Kuzuu	22.98:67.13	0	Draconis Combine	
/wiki/Kvistgard	Kvistgard	-332.19:153.04	0	Lyran Commonwealth	
/wiki/Kwamashu	Kwamashu	-72.07:-261.98	0	Free Worlds League	
/wiki/Kwangchowwang	Kwangchowwang	-253.16:335.79	0	Lyran Commonwealth	
/wiki/Kwangjong-ni	Kwangjong-ni	-398.81:283.89	0	Lyran Commonwealth	
/wiki/Kyeinnisan	Kyeinnisan	-100.73:-151.58	0	Free Worlds League	
/wiki/Kyrkbacken	Kyrkbacken	3.41:-94.97	0	Free Worlds League	
/wiki/K%C3%B6ln_(FWL)	Köln (FWL)	-149.95:-155.07	0	No record	
/wiki/K%C3%B6ln_(HL)	Köln (HL)	-697.79:715.63	0	?	
/wiki/K%C3%B6ningsberg	Köningsberg	-830.04:891.05	0	?	
/wiki/La_Blon	La Blon	-31.78:73.37	0	Lyran Commonwealth	
/wiki/La_Grave	La Grave	-51.15:248.84	0	Lyran Commonwealth	
/wiki/La_Ligua	La Ligua	749.15:224.10	0	No record	
/wiki/Labouchere	Labouchere	-253.16:-75.02	0	Free Worlds League	
/wiki/Labrea	Labrea	138.70:327.72	0	Draconis Combine	
/wiki/Lacadon	Lacadon	133.56:-136.52	0	No record	
/wiki/Lackhove	Lackhove	-166.10:447.39	0	Morgraine's Valkyrate	
/wiki/Lackland	Lackland	546.07:-175.03	0	Federated Suns	
/wiki/Laconis	Laconis	151.95:-395.	0	Taurian Concordat	
/wiki/Lahti	Lahti	-392.11:-224.75	0	Free Worlds League	
/wiki/Laiaka	Laiaka	-100.54:54.63	0	Lyran Commonwealth	
/wiki/Lambrecht	Lambrecht	13.43:58.01	0	Draconis Combine	
/wiki/Lamon	Lamon	-132.23:33.54	0	Lyran Commonwealth	
/wiki/Lancaster	Lancaster	-268.11:111.12	0	Lyran Commonwealth	
/wiki/Lancaster_(FWL)	Lancaster (FWL)	-115.69:-88.81	0	Free Worlds League	
/wiki/Land%27s_End	Land's End	407.58:322.25	0	Draconis Combine	
/wiki/Lande	Lande	-502.39:73.95	0	?	
/wiki/Landfall	Landfall	-403.00:-203.08	0	Free Worlds League	
/wiki/Landmark	Landmark	176.42:-399.54	0	Taurian Concordat	
/wiki/Langhorne	Langhorne	-428.75:230.11	0	Lyran Commonwealth	
/wiki/Laong	Laong	114.42:-224.66	0	No record	
/wiki/Lapida_II	Lapida II	112.87:51.51	0	Draconis Combine	
/wiki/Larned	Larned	294.20:-23.21	0	Federated Suns	
/wiki/Larsha	Larsha	118.30:-396.04	0	Capellan Confederation	
/wiki/Las_Tunas	Las Tunas	689.49:271.51	0	No record	
/wiki/Last_Chance	Last Chance	-159.67:480.54	0	Morgraine's Valkyrate	
/wiki/Last_Frontier	Last Frontier	80.12:387.982	2	Draconis Combine	
/wiki/Lastpost	Lastpost	565.10:-447.24	0	No record	
/wiki/Latexo	Latexo	392.61:80.92	0	Federated Suns	
/wiki/Latice	Latice	10.58:-295.82	0	Capellan Confederation	
/wiki/Launam	Launam	-167.08:-12.54	0	Lyran Commonwealth	
/wiki/Laureles	Laureles	-185.91:-127.10	0	Free Worlds League	
/wiki/Laurent	Laurent	-44.18:305.08	0	Lyran Commonwealth	
/wiki/Laurieston	Laurieston	-106.48:94.20	0	Lyran Commonwealth	
/wiki/Layover	Layover	204.04:-20.09	0	Federated Suns	
/wiki/Le_Blanc	Le Blanc	206.89:18.44	0	Federated Suns	
/wiki/Leamington	Leamington	353.35:-91.68	0	Federated Suns	
/wiki/Lee	Lee	116.75:-149.18	0	Federated Suns	
/wiki/Lee_Shore	Lee Shore	?	0	?	Deep periphery
/wiki/Leganes	Leganes	-77.76:161.37	0	Lyran Commonwealth	
/wiki/Leh	Leh	441.19:-378.70	0	No record	
/wiki/Leipsic	Leipsic	307.62:-104.65	0	Federated Suns	
/wiki/Leiston	Leiston	174.34:236.35	0	Draconis Combine	
/wiki/Lengkong	Lengkong	-238.90:-260.88	0	Free Worlds League	
/wiki/Leoben	Leoben	41.346:405.269	2	Draconis Combine	
/wiki/Lepaterique	Lepaterique	-374.78:-167.74	0	Free Worlds League	
/wiki/Les_Halles	Les Halles	-39.01:-189.31	0	Free Worlds League	
/wiki/Lesalles	Lesalles	9.81:-166.15	0	Capellan Confederation	
/wiki/Leskovik	Leskovik	-90.42:335.53	0	Lyran Commonwealth	
/wiki/Lesnovo	Lesnovo	-315.21:-268.64	0	Free Worlds League	
/wiki/Leximon	Leximon	-462.87:-209.08	0	Lothian League	
/wiki/Lexington	Lexington	315.38:-22.95	0	Federated Suns	
/wiki/Leyda	Leyda	-71.04:-349.42	0	Free Worlds League	
/wiki/Leyland	Leyland	308.41:395.67	0	Draconis Combine	
/wiki/Lhasa	Lhasa	91.70:-166.14	0	No record	
/wiki/Liao	Liao	34.29:-68.58	5	Federated Suns	
/wiki/Liberty	Liberty	-5.44:-20.72	5	Capellan Confederation	
/wiki/Liezen	Liezen	-20.95:380.20	2	Draconis Combine	
/wiki/Lihue	Lihue	423.85:-199.99	0	Federated Suns	
/wiki/Lima	Lima	235.56:54.37	0	Federated Suns	
/wiki/Lindassa	Lindassa	-474.74:-217.50	0	Lothian League	
/wiki/Linden	Linden	733.04:264.00	0	No record	
/wiki/Lindenmarle	Lindenmarle	-206.05:-387.12	0	Magistracy of Canopus	
/wiki/Lindsay	Lindsay	206.38:-352.51	0	Federated Suns	
/wiki/Ling	Ling	-43.92:-121.92	0	Free Worlds League	
/wiki/Linhauiguan	Linhauiguan	15.74:-428.76	0	No record	
/wiki/Linneus	Linneus	449.94:-8.11	0	Federated Suns	
/wiki/Linqing	Linqing	341.47:312.63	0	Draconis Combine	
/wiki/Lintz	Lintz	-172.00:139.42	0	No record	
/wiki/Lipton	Lipton	-33.84:6.47	0	Lyran Commonwealth	
/wiki/Listowel	Listowel	150.06:-67.99	0	Federated Suns	
/wiki/Liu%27s_Memory	Liu's Memory	-10.92:-419.33	0	No record	
/wiki/Ljugarn	Ljugarn	197.86:121.27	0	Draconis Combine	
/wiki/Loburg	Loburg	-324.46:10.37	0	Lyran Commonwealth	
/wiki/Lochmantle	Lochmantle	138.13:-330.04	0	No record	
/wiki/Lockdale	Lockdale	40.26:2.61	0	?	
/wiki/Lockton	Lockton	-134.21:-436.50	0	Magistracy of Canopus	
/wiki/Loeches	Loeches	-74.39:-202.58	0	Free Worlds League	
/wiki/Logan_Prime	Logan Prime	-484.76:-228.72	0	Lothian League	
/wiki/Logan%27s_Land	Logan's Land	323.43:-359.23	0	Taurian Concordat	
/wiki/Logandale	Logandale	143.08:-36.23	0	Federated Suns	
/wiki/Logres	Logres	-317.67.:176.90	0	No record	
/wiki/Loikaw	Loikaw	723.17:205.52	0	No record	
/wiki/Lokoja	Lokoja	-379.32:437.39	0	No record	
/wiki/Lonaconing	Lonaconing	257.79:377.18	0	Draconis Combine	
/wiki/Londerholm	Londerholm	-93:56:00	0	?	
/wiki/Lone_Star	Lone Star	-4.63:50.80	0	No record	
/wiki/Loongana	Loongana	-294.46:-110.15	0	Free Worlds League	
/wiki/Loparri	Loparri	527.60:125.93	0	Outworlds Alliance	
/wiki/Lopez	Lopez	-37.72:-332.75	0	Free Worlds League	
/wiki/Lordinax	Lordinax	-469.46:-174.10	0	Lothian League	
/wiki/Loric	Loric	-230.18:-39.09	0	Lyran Commonwealth	
/wiki/Lorkdal	Lorkdal	420.70:-346.19	0	No record	
/wiki/Lost	Lost	-414.97:254.25	0	Lyran Commonwealth	
/wiki/Lothair	Lothair	266.03:-339.54	0	Federated Suns	
/wiki/Lothan	Lothan	-9.84:220.71	2	Draconis Combine	
/wiki/Lothario	Lothario	-473.97:-187.05	0	Lothian League	
/wiki/Lovinac	Lovinac	-29.21 390.28:390.28	2	Draconis Combine	
/wiki/Loxley	Loxley	-312.09:225.67	0	Lyran Commonwealth	
/wiki/Loyalty	Loyalty	-226.51:-145.59	0	Free Worlds League	
/wiki/Loysville	Loysville	291.61:322.25	0	Draconis Combine	
/wiki/Luanda	Luanda	-367.82:373.40	0	No record	
/wiki/Lucerne	Lucerne	231.69:12.46	0	Federated Suns	
/wiki/Lucianca	Lucianca	-96.87:164.49	0	Lyran Commonwealth	
/wiki/Luckla	Luckla	-53.58.94:-227.17	0	No record	
/wiki/Lucknow	Lucknow	72.93:-339.49	0	No record	
/wiki/Luderitz	Luderitz	482.89:-401.48	0	No record	
/wiki/Ludwig	Ludwig	161.94:77.54	0	Draconis Combine	
/wiki/Ludwigshafen	Ludwigshafen	-242.56:283.99	0	Lyran Commonwealth	
/wiki/Lukla	Lukla	-53.58:-227.17	0	No record	
/wiki/Lum	Lum	4.73:1743.65	0	Clan Snow Raven / Clan Diamond Shark	
/wiki/Lummatii	Lummatii	-486.83:-206.43	0	Lothian League	
/wiki/Lungdo	Lungdo	-82.67:-122.62	0	Free Worlds League	
/wiki/Lurgatan	Lurgatan	-20.15:-333.25	0	Free Worlds League	
/wiki/Lushann	Lushann	449.28:141.82	0	Outworlds Alliance	
/wiki/Luthien	Luthien	167.53:252.26	0	Draconis Combine	
/wiki/Luxani	Luxani	-268.43:-421.25	0	No record	
/wiki/Luxen	Luxen	-102.46:-497.40	0	Magistracy of Canopus	
/wiki/Luzerne	Luzerne	124.22:354.29	0	Draconis Combine	
/wiki/Lyceum	Lyceum	428.26:76.50	0	Federated Suns	
/wiki/Lynchburg	Lynchburg	340.47:-129.06	0	No record	
/wiki/Lyndon	Lyndon	-127.37:197.56	0	Lyran Commonwealth	
/wiki/Lynn	Lynn	-753.69:678.40	0	?	
/wiki/Lyons	Lyons	-23.01:38.72	0	Lyran Commonwealth	
/wiki/Lyreton	Lyreton	58.98:-423.68	0	No record	
/wiki/Le%C3%B3n	León	-683.40:1094.89	0	?	
/wiki/L%C3%BCbeck	Lübeck	-695.15:811.75	0	?	
/wiki/Ma%27anshan	Ma'anshan	-388.74:274.61	0	Lyran Commonwealth	
/wiki/Machapuchre	Machapuchre	-320.99:420.26	0	No record	
/wiki/Machida	Machida	-217.99:340.22	0	Lyran Commonwealth	
/wiki/Macintosh	Macintosh	358.25:-266.86	0	Federated Suns	
/wiki/Mackenzie	Mackenzie	-275.54:-207.89	0	Free Worlds League	
/wiki/Mackolla	Mackolla	637.10:-110.91	0	No record	
/wiki/Macksburg	Macksburg	276.11:344.13	0	Draconis Combine	
/wiki/MacLeod%27s_Land	MacLeod's Land	169.35:-389.83	0	Taurian Concordat	
/wiki/Macomb	Macomb	341.21:-20.35	0	Federated Suns	
/wiki/Maderas	Maderas	-347.10:-114.11	0	Free Worlds League	
/wiki/Madiun	Madiun	-400.14:-37.00	0	Lyran Commonwealth	
/wiki/Madras	Madras	70.51:-327.57	0	Capellan Confederation	
/wiki/Maestu	Maestu	-35.36:288.91	2	Lyran Commonwealth	
/wiki/Maharet	Maharet	147.82:-236.16	0	No record	
/wiki/Mahone	Mahone	-232.75:309.24	0	Lyran Commonwealth	
/wiki/Maia	Maia	213.09:-325.76	0	Federated Suns	
/wiki/Main_Street	Main Street	-377.66:354.01	0	Lyran Commonwealth	
/wiki/Maison	Maison	332.96:-112.85	0	No record	
/wiki/Maisons	Maisons	-345.85:4.38	0	Lyran Commonwealth	
/wiki/Malacca	Malacca	-493.42:152.00	0	?	
/wiki/Maladar	Maladar	108.74:-249.49	0	Capellan Confederation	
/wiki/Malaga	Malaga	-489.25:307.51	0	?	
/wiki/Malagrotta	Malagrotta	427.58:-273.21	0	Federated Suns	
/wiki/Malazan	Malazan	-282.44:-44.22	0	No record	
/wiki/Maldive	Maldive	137.90:-367.17	0	No record	
/wiki/Maldonado	Maldonado	212.06:323.30	0	Draconis Combine	
/wiki/Malibu	Malibu	-145.20:380.58	0	Lyran Commonwealth	
/wiki/Mallory%27s_World	Mallory's World	111.32:5.94	0	Federated Suns	
/wiki/Manapire	Manapire	82.40:-295.02	0	Federated Suns	
/wiki/Manaringaine	Manaringaine	-30.40:521.66	0	Elysian Fields	
/wiki/Manassas	Manassas	315.12:-123.22	0	Federated Suns	
/wiki/Manaus	Manaus	-152.60:-361.16	0	No record	
/wiki/Mandal	Mandal	-8.74:-56.36	0	No record	
/wiki/Mandalas	Mandalas	66.69:-446.90	0	No record	
/wiki/Mandaoaaru	Mandaoaaru	-304.75:309.75	0	Lyran Commonwealth	
/wiki/Mandaree	Mandaree	182.35:-311.18	0	Federated Suns	
/wiki/Mandate	Mandate	88.32:-127.12	0	Capellan Confederation	
/wiki/Mandeville	Mandeville	696.37:197.65	0	No record	
/wiki/Manennaia	Manennaia	27.63:-90.16	0	No record	
/wiki/Mangor	Mangor	-139.07:-308.01	0	No record	
/wiki/Mangzhangdian	Mangzhangdian	111.90:-436.78	0	No record	
/wiki/Manihiki	Manihiki	-207.35:-168.04	0	Free Worlds League	
/wiki/Mankova	Mankova	-252.86:-273.95	0	Free Worlds League	
/wiki/Manksville	Manksville	388.11:-23.03	0	No record	
/wiki/Mannedorf	Mannedorf	49.07:228.53	0	Draconis Combine	
/wiki/Manotick	Manotick	-372.20:-134.91	0	Free Worlds League	
/wiki/Mansfield	Mansfield	394.41:-63.04	0	Federated Suns	
/wiki/Mansu-ri	Mansu-ri	-94.80:-255.98	0	Free Worlds League	
/wiki/Manteno	Manteno	189.08:-72.42	0	Federated Suns	
/wiki/Manx	Manx	-181.90:319.24	0	No record	
/wiki/Mao	Mao	-355.46:460.19	0	No record	
/wiki/Mara	Mara	121.66:8.81	0	Federated Suns	
/wiki/Marantha	Marantha	-248.42:-368.99	0	Magistracy of Canopus	
/wiki/Mararn	Mararn	526.15:-221.54	0	Federated Suns	
/wiki/Marathon	Marathon	-150.79:-280.72	0	No record	
/wiki/Marawi	Marawi	62.28:264.91	2	Draconis Combine	
/wiki/Marcus	Marcus	-58.90:-15.67	0	Free Worlds League	
/wiki/Marduk	Marduk	208.18:60.36	0	Draconis Combine	
/wiki/Marfik	Marfik	-40.57:98.36	0	Draconis Combine	
/wiki/Mariefred	Mariefred	-180.06:25.73	0	Lyran Commonwealth	
/wiki/Marielund	Marielund	532.29:-207.86	0	Federated Suns	
/wiki/Marik	Marik	-79.56:-75.85	0	Free Worlds League	
/wiki/Maripa	Maripa	749.40:205.34	0	No record	
/wiki/Mahrah	Mahrah	-417.20:216.24	0	No record	
/wiki/Marisura	Marisura	-434.48:208.91	0	No record	
/wiki/Maritgues	Maritgues	-95.84:-214.85	0	Free Worlds League	
/wiki/Marius%27s_Tears	Marius's Tears	-468.14:-360.21	0	Marian Hegemony	
/wiki/Markab	Markab	97.63:23.38	0	Draconis Combine	
/wiki/Markesan	Markesan	221.34:-75.38	0	Federated Suns	
/wiki/Marknick	Marknick	498.32:-486.54	0	No record	
/wiki/Marlette	Marlette	154.57:-44.51	0	Federated Suns	
/wiki/Marlowe%27s_Rift	Marlowe's Rift	234.53:88.47	0	Draconis Combine	
/wiki/Marodzi	Marodzi	291.87:-276.54	0	Federated Suns	
/wiki/Marsalle	Marsalle	-333.68:25.38	0	No record	
/wiki/Marshall	Marshall	58.7:1777.83	0	Clan Steel Viper / Clan Goliath Scorpion / Clan Jade Falcon / Clan Star Adder / Clan Fire Mandrill / Clan Ice Hellion	
/wiki/Marshdale	Marshdale	163.25:332.41	0	Draconis Combine	
/wiki/Mas	Mas	227.07:-428.53	0	No record	
/wiki/Masterson	Masterson	2.76:-187.09	0	Capellan Confederation	
/wiki/Masterton	Masterton	292.39:-372.39	0	No record	
/wiki/Matamoras	Matamoras	252.34:351.68	0	Draconis Combine	
/wiki/Matar_(Planet)	Matar (Planet)	161.94:56.71	0	Draconis Combine	
/wiki/Matheran	Matheran	-65.61:-171.64	0	Free Worlds League	
/wiki/Matsu	Matsu	78.26:-137.20	0	Capellan Confederation	
/wiki/Matsuida	Matsuida	278.19:130.01	0	Draconis Combine	
/wiki/Mattisskogen	Mattisskogen	-58.61:-363.94	0	No record	
/wiki/Mauckport	Mauckport	426.70:-53.67	0	Federated Suns	
/wiki/Maule	Maule	31.79 245.26:245.26	2	Draconis Combine	
/wiki/Mauna_Loa	Mauna Loa	1025.68:-119.06	0	?	Deep periphery
/wiki/Mauripur	Mauripur	-167.21:-281.83	0	Free Worlds League	
/wiki/Mavegh	Mavegh	320.61:-337.92	0	No record	
/wiki/Maxie%27s_Planet	Maxie's Planet	-96.36:392.29	0	Lyran Commonwealth	
/wiki/Maximillian	Maximillian	-443.06:-126.75	0	Circinus Federation	
/wiki/Maxwell	Maxwell	-376.65:-115.53	0	Free Worlds League	
/wiki/Mayenne	Mayenne	-546.70:243.27	0	?	
/wiki/Mayetta	Mayetta	405.01:6.99	0	Federated Suns	
/wiki/Maynard	Maynard	304.27:2.31	0	Federated Suns	
/wiki/Mazdru	Mazdru	92.61:-323.81	0	No record	
/wiki/McAffe	McAffe	-181.06:-45.59	0	Free Worlds League	
/wiki/McAlister	McAlister	226.44:345.48	0	Draconis Combine	
/wiki/McComb	McComb	222.13:58.01	0	Federated Suns	
/wiki/McEvans%27_Sacrifice	McEvans' Sacrifice	42.46:-523.79	0	No record	
/wiki/McEvedy%27s_Folly	McEvedy's Folly	-408.23:-493.99	0	?	
/wiki/McGehee	McGehee	330.10:75.45	0	Federated Suns	
/wiki/McHenry	McHenry	179.26:-85.17	0	Federated Suns	
/wiki/McKellan	McKellan	-224.88:74.55	0	No record	
/wiki/McKenna_(planet)	McKenna (planet)	-66.13:-133.30	0	Free Worlds League	
/wiki/McRae	McRae	552.76:-85.17	0	Federated Suns	
/wiki/Meacham	Meacham	-28.70:187.36	2	Lyran Commonwealth	
/wiki/Meadowvale	Meadowvale	-134.90:-322.17	0	Free Worlds League	
/wiki/Mearra	Mearra	-245.77:506.00	0	?	
/wiki/Mechdur	Mechdur	112.38:-426.37	0	No record	
/wiki/Medellin	Medellin	-240.77:327.47	0	Lyran Commonwealth	
/wiki/Medron	Medron	423.84:115.26	0	No record	
/wiki/Medzev	Medzev	-255.24:47.07	0	Lyran Commonwealth	
/wiki/Megarez	Megarez	-172.21:-414.14	0	Magistracy of Canopus	
/wiki/Megaris	Megaris	196.00:-398.46	0	No record	
/wiki/Meghy	Meghy	-518.28:157.92	0	?	
/wiki/Megiddo	Megiddo	-507.04:346.93	0	?	
/wiki/Megrez	Megrez	-211.06:-42.21	0	Free Worlds League	
/wiki/Meilen	Meilen	59.93:221.24	0	Draconis Combine	
/wiki/Meinacos	Meinacos	200.95:297.26	0	Draconis Combine	
/wiki/Meinhof	Meinhof	196.24:-147.81	0	No record	
/wiki/Meinrad	Meinrad	392.35:-85.69	0	Federated Suns	
/wiki/Mejicanos	Mejicanos	471.91:-183.02	0	Federated Suns	
/wiki/Melcher	Melcher	367.05:38.75	0	Federated Suns	
/wiki/Melilla	Melilla	-530.58:214.53	0	?	
/wiki/Melissia	Melissia	-222.62:349.47	0	Lyran Commonwealth	
/wiki/Melk	Melk	-385.91:-214.56	0	No record	
/wiki/Melville	Melville	-303.64:406.79	0	No record	
/wiki/Memmingen	Memmingen	6.45:308.60	2	Draconis Combine	
/wiki/Memphis	Memphis	561.79:-142.68	0	Federated Suns	
/wiki/Mendham	Mendham	147.74:-347.33	0	Federated Suns	
/wiki/Menion	Menion	186.89:-397.27	0	No record	
/wiki/Menkalinan	Menkalinan	0.00:-71.11	0	Capellan Confederation	
/wiki/Menkar	Menkar	90.66:-92.72	0	Capellan Confederation	
/wiki/Menke	Menke	90.66:-333.25	0	Capellan Confederation	
/wiki/Menkent	Menkent	-38.26:23.13	0	Lyran Commonwealth	
/wiki/Menkib	Menkib	75.41:-129.91	0	Capellan Confederation	
/wiki/Mentasta	Mentasta	114.16:-239.01	0	Federated Suns	
/wiki/Merak	Merak	-119.36:-62.78	0	Free Worlds League	
/wiki/Mercedes	Mercedes	-392.41:112.95	0	Lyran Commonwealth	
/wiki/Merdal	Merdal	91.87:-393.5	0	No record	
/wiki/Meribah	Meribah	?	0	?	Deep periphery (just over four months travel from the border of the Outworlds Alliance)
/wiki/Merlin_(Planet)	Merlin (Planet)	280.06:-367.10	0	No record	
/wiki/Merlynpede	Merlynpede	-475.50:96.70	0	No record	
/wiki/Mermentau	Mermentau	520.98:-39.61	0	Federated Suns	
/wiki/Merope	Merope	215.16:-324.67	0	Federated Suns	
/wiki/Merowinger	Merowinger	576.00:-195.33	0	No record	
/wiki/Mersa_Matruh	Mersa Matruh	130.75:170.06	0	Draconis Combine	
/wiki/Merton	Merton	-392.41:-122.62	0	Free Worlds League	
/wiki/Mesa_Verde	Mesa Verde	-136.38:117.37	0	Lyran Commonwealth	
/wiki/Mesartim	Mesartim	102.87:-54.59	1	Federated Suns	
/wiki/Mesozoa	Mesozoa	?	0	?	uncharted
/wiki/Metter	Metter	532.87:-98.71	0	Federated Suns	
/wiki/Mezzana	Mezzana	-357.25:85.35	0	Lyran Commonwealth	
/wiki/Miaplacidus	Miaplacidus	-62.51:-57.32	0	Free Worlds League	
/wiki/Mica_I	Mica I	680.40:19.05	0	Independent world	
/wiki/Mica_V	Mica V	679.00:17.37	0	Independent world	
/wiki/Mica_VII	Mica VII	679.19:15.18	0	Independent world	
/wiki/Michtal	Michtal	559.92:265.47	0	No record	
/wiki/Mickleover	Mickleover	-473.74:361.45	0	No record	
/wiki/Micros_III	Micros III	361.22:-436.50	0	No record	
/wiki/Midale	Midale	189.34:-364.80	0	Federated Suns	
/wiki/Midden	Midden	-290.75:-590.14	0	?	
/wiki/Midkiff	Midkiff	-198.39:-112.74	0	Free Worlds League	
/wiki/Midthun	Midthun	74.36:-386.75	0	No record	
/wiki/Midway	Midway	247.45:204.59	0	Draconis Combine	
/wiki/Millerton	Millerton	-342.99:287.37	0	Lyran Commonwealth	
/wiki/Milligan	Milligan	474.74:39.01	0	Federated Suns	
/wiki/Milligan%27s_World	Milligan's World	450.20:218.92	0	Outworlds Alliance	
/wiki/Millray	Millray	610.10:31.98	0	Federated Suns	
/wiki/Millungera	Millungera	-282.37:-72.67	0	Free Worlds League	
/wiki/Milnerton	Milnerton	-85.25:-234.13	0	Free Worlds League	
/wiki/Milos	Milos	57.59:-226.84	0	Capellan Confederation	
/wiki/Milton	Milton	-64.32:2.82	0	Lyran Commonwealth	
/wiki/Milvano	Milvano	-463.12:20.44	0	No record	
/wiki/Minakuchi	Minakuchi	63.79:117.37	0	Draconis Combine	
/wiki/Minderoo	Minderoo	-255.44:156.16	0	Lyran Commonwealth	
/wiki/Mindrel	Mindrel	545.87:208.99	0	No record	
/wiki/Minette	Minette	471.25:-110.51	0	Federated Suns	
/wiki/Minnacora	Minnacora	77.23:-171.84	0	Capellan Confederation	
/wiki/Minowa	Minowa	183.39:158.51	0	Draconis Combine	
/wiki/Miquelon	Miquelon	-280.24:298.75	0	Lyran Commonwealth	
/wiki/Mira	Mira	103.32:-52.37	0	Federated Suns	
/wiki/Mirach	Mirach	108.82:-26.92	0	Federated Suns	
/wiki/Mirage	Mirage	474.74:15.58	0	Federated Suns	
/wiki/Mirfak	Mirfak	385.83:-481.68	0	Taurian Concordat	
/wiki/Misery	Misery	274.05:85.60	0	Draconis Combine	
/wiki/Mishkadrill	Mishkadrill	509.47:86.63	0	Outworlds Alliance	
/wiki/Mississauga	Mississauga	-224.74:296.74	0	Lyran Commonwealth	
/wiki/Mitchel	Mitchel	108.74:-330.66	0	Capellan Confederation	
/wiki/Mitchella	Mitchella	480.64:142.74	0	Outworlds Alliance	
/wiki/Mithron	Mithron	224.45:-363.58	0	Taurian Concordat	
/wiki/Miyada	Miyada	309.95:246.76	0	Draconis Combine	
/wiki/Miyako	Miyako	?	0	?	uncharted
/wiki/Miyazaki	Miyazaki	?	0	No record	appears to have died during the Third Succession War
/wiki/Mizar	Mizar	-54.5:20.78	0	Lyran Commonwealth	
/wiki/Mizt	Mizt	629.66:253.04	0	No record	
/wiki/Mizunami	Mizunami	345.34:233.74	0	Draconis Combine	
/wiki/Mkuranga	Mkuranga	-160.65:319.54	0	Lyran Commonwealth	
/wiki/Modesto	Modesto	-141.89:-540.32	0	No record	
/wiki/Mogabouti	Mogabouti	-365.38:387.40	0	No record	
/wiki/Mogyorod	Mogyorod	-213.84:379.79	0	Lyran Commonwealth	
/wiki/Moh%C3%A1cs	Mohács	-267.57:-181.93	0	No record	
/wiki/Mokane	Mokane	426.70:-23.21	0	Federated Suns	
/wiki/Mokpo	Mokpo	?	0	?	uncharted
/wiki/Molino	Molino	460.02:-135.71	0	Federated Suns	
/wiki/Molokai	Molokai	-256.02:-195.59	0	Free Worlds League	
/wiki/Mondra	Mondra	-316.74:-406.18	0	No record	
/wiki/Monhegan	Monhegan	115.98:-185.41	0	Federated Suns	
/wiki/Monistrol	Monistrol	159.37:124.40	0	Draconis Combine	
/wiki/Monongahela	Monongahela	164.79:-166.94	0	Federated Suns	
/wiki/Monroe	Monroe	402.95:-45.08	0	Federated Suns	
/wiki/Montcoal	Montcoal	247.70:-169.55	0	Federated Suns	
/wiki/Monthey	Monthey	-504.40:53.74	0	?	
/wiki/Montmarault	Montmarault	-59.16:264.97	0	Lyran Commonwealth	
/wiki/Montour	Montour	348.44:-330.96	0	Federated Suns	
/wiki/Montsegur	Montsegur	-252.89:385.86	0	No record	
/wiki/Monywa	Monywa	348.70:267.58	0	Draconis Combine	
/wiki/Moore	Moore	5.68:64.53	0	Draconis Combine	
/wiki/Moravian	Moravian	109.00:-133.30	0	Federated Suns	
/wiki/Mordialloc	Mordialloc	219.81:-265.37	0	Federated Suns	
/wiki/Morgan%27s_Holdfast	Morgan's Holdfast	672.11:-194.23	0	Tortuga Dominions	
/wiki/Morges	Morges	-141.31:285.22	0	Lyran Commonwealth	
/wiki/Moriguchi	Moriguchi	-364.97:292.32	0	Lyran Commonwealth	
/wiki/Moritz	Moritz	-32.32:319.45	2	Draconis Combine	
/wiki/Morningside	Morningside	-35.68:167.97	2	Lyran Commonwealth	
/wiki/Moroney	Moroney	-492.75:156.81	0	No record	
/wiki/Morrigan_(LC)	Morrigan (LC)	-332.86:72.35	0	No record	
/wiki/Morrill	Morrill	395.71:31.98	0	Federated Suns	
/wiki/Morthac	Morthac	442.40:175.62	0	Outworlds Alliance	
/wiki/Morven	Morven	543.97:-148.18	0	Federated Suns	
/wiki/Mosiro	Mosiro	-65.10:-282.74	0	Free Worlds League	
/wiki/Moultrie	Moultrie	471.39:-171.84	0	Federated Suns	
/wiki/Mozirje	Mozirje	-38.79:362.10	2	Draconis Combine	
/wiki/Mualang	Mualang	96.34:267.58	0	Draconis Combine	
/wiki/Multan	Multan	363.42:331.37	0	Draconis Combine	
/wiki/Mumbai	Mumbai	25.26:-250.70	0	No record	
/wiki/Mundo_Nublar	Mundo Nublar	?	0	?	uncharted
/wiki/Mundrabilla	Mundrabilla	-247.70:-109.15	0	Free Worlds League	
/wiki/Muphrid	Muphrid	-27.38:15.32	0	Lyran Commonwealth	
/wiki/Murchison	Murchison	74.63:20.00	0	Draconis Combine	
/wiki/Muridox	Muridox	106.41:-384.86	0	Capellan Confederation	
/wiki/Murmansk	Murmansk	?	0	?	uncharted
/wiki/Muroto	Muroto	212.51:182.89	0	?	
/wiki/Murrain	Murrain	?	0	?	deep periphery
/wiki/Murris	Murris	52.18:-382.02	0	No record	
/wiki/Muscida	Muscida	-139.46:-183.61	0	Free Worlds League	
